content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"mau dapetin cashback senilai 25 rbu rupiah??? pakai code ini aja (afnila1)😉 Ayo daftar dan gunakan code cantik ini yah 😚 Aplikasi yang bagus banged dan sangat sangat recommended buat pemula ber investasi,resiko nya juga sangat minim sekali kita juga bisa berinvestasi mulai dari 10 rbu rupiah, Aku udh ngerasain nya sendiri,aku udah ikut sekitar beberapa bulan udh dapat uang jutaan rupiah dg ikut Reksadana😋",5,Positif,mau dapetin cashback senilai  rbu rupiah pakai code ini aja afnila ayo daftar dan gunakan code cantik ini yah  aplikasi yang bagus banged dan sangat sangat recommended buat pemula ber investasiresiko nya juga sangat minim sekali kita juga bisa berinvestasi mulai dari  rbu rupiah aku udh ngerasain nya sendiriaku udah ikut sekitar beberapa bulan udh dapat uang jutaan rupiah dg ikut reksadana,dapetin cashback senilai rbu rupiah pakai code aja afnila ayo daftar code cantik yah aplikasi bagus banged recommended pemula ber investasiresiko nya minim berinvestasi rbu rupiah udh ngerasain nya sendiriaku udah udh uang jutaan rupiah dg reksadana,"['dapetin', 'cashback', 'senilai', 'rbu', 'rupiah', 'pakai', 'code', 'aja', 'afnila', 'ayo', 'daftar', 'code', 'cantik', 'yah', 'aplikasi', 'bagus', 'banged', 'recommended', 'pemula', 'ber', 'investasiresiko', 'nya', 'minim', 'berinvestasi', 'rbu', 'rupiah', 'udh', 'ngerasain', 'nya', 'sendiriaku', 'udah', 'udh', 'uang', 'jutaan', 'rupiah', 'dg', 'reksadana']",dapetin cashback nila rbu rupiah pakai code aja afnila ayo daftar code cantik yah aplikasi bagus banged recommended mula ber investasiresiko nya minim investasi rbu rupiah udh ngerasain nya sendiriaku udah udh uang juta rupiah dg reksadana
Sangat mudah sekali penggunaan di dalam aplikasi BIBIT,5,Positif,sangat mudah sekali penggunaan di dalam aplikasi bibit,mudah penggunaan aplikasi bibit,"['mudah', 'penggunaan', 'aplikasi', 'bibit']",mudah guna aplikasi bibit
"Di history nya ""order jual berhasil"" tpi kok blom masuk kerekening ?",2,Negatif,di history nya order jual berhasil tpi kok blom masuk kerekening ,history nya order jual berhasil tpi blom masuk kerekening,"['history', 'nya', 'order', 'jual', 'berhasil', 'tpi', 'blom', 'masuk', 'kerekening']",history nya order jual hasil tpi blom masuk rekening
"Sekarang makin lemot buat buka aplikasi nya di realme 5 pro, jadi males buat buka n invest , ga asiik pdhl sinyal powerfull",1,Negatif,sekarang makin lemot buat buka aplikasi nya di realme  pro jadi males buat buka n invest  ga asiik pdhl sinyal powerfull,lemot buka aplikasi nya realme pro males buka n invest ga asiik pdhl sinyal powerfull,"['lemot', 'buka', 'aplikasi', 'nya', 'realme', 'pro', 'males', 'buka', 'n', 'invest', 'ga', 'asiik', 'pdhl', 'sinyal', 'powerfull']",lot buka aplikasi nya realme pro males buka n invest ga asiik pdhl sinyal powerfull
"App nya udh bagus cuma hanya 2 aja yg kurang yaitu font tulisan terlalu kecil dan gak ada mode dark, gak enak banget liat hp lama2 terlalu terang padahal udh di turunin brightness paling gelap masih terang",5,Positif,app nya udh bagus cuma hanya  aja yg kurang yaitu font tulisan terlalu kecil dan gak ada mode dark gak enak banget liat hp lama terlalu terang padahal udh di turunin brightness paling gelap masih terang,app nya udh bagus aja yg font tulisan gak mode dark gak enak banget liat hp terang udh turunin brightness gelap terang,"['app', 'nya', 'udh', 'bagus', 'aja', 'yg', 'font', 'tulisan', 'gak', 'mode', 'dark', 'gak', 'enak', 'banget', 'liat', 'hp', 'terang', 'udh', 'turunin', 'brightness', 'gelap', 'terang']",app nya udh bagus aja yg font tulis gak mode dark gak enak banget liat hp terang udh turunin brightness gelap terang
satu aplikasi investasi untuk pemula dan bisa membantu untuk membuat orang rajin menabung,5,Positif,satu aplikasi investasi untuk pemula dan bisa membantu untuk membuat orang rajin menabung,aplikasi investasi pemula membantu orang rajin menabung,"['aplikasi', 'investasi', 'pemula', 'membantu', 'orang', 'rajin', 'menabung']",aplikasi investasi mula bantu orang rajin tabung
Tempat nabung tanpa kena potongan bunga 😁,5,Positif,tempat nabung tanpa kena potongan bunga ,nabung kena potongan bunga,"['nabung', 'kena', 'potongan', 'bunga']",nabung kena potong bunga
keren sih buat invest anak muda,5,Positif,keren sih buat invest anak muda,keren sih invest anak muda,"['keren', 'sih', 'invest', 'anak', 'muda']",keren sih invest anak muda
"Pencairan dana sangat lama, harus menunggu konfirmasi dari bank kustodian selama 3 hari kerja, setelah disetujui masih harus menunggu hingga 1 minggu agar dana masuk ke rekening",1,Negatif,pencairan dana sangat lama harus menunggu konfirmasi dari bank kustodian selama  hari kerja setelah disetujui masih harus menunggu hingga  minggu agar dana masuk ke rekening,pencairan dana menunggu konfirmasi bank kustodian kerja disetujui menunggu minggu dana masuk rekening,"['pencairan', 'dana', 'menunggu', 'konfirmasi', 'bank', 'kustodian', 'kerja', 'disetujui', 'menunggu', 'minggu', 'dana', 'masuk', 'rekening']",cair dana tunggu konfirmasi bank kustodian kerja tuju tunggu minggu dana masuk rekening
Kenapa switching nya lama sekali? Balikin lah modal saya!,1,Negatif,kenapa switching nya lama sekali balikin lah modal saya,switching nya balikin modal,"['switching', 'nya', 'balikin', 'modal']",switching nya balikin modal
"Pas mau beli saham cepat lancar jaya, pas mau penarikan ""dana akan masuk ke rekening mu maksimum 3 hari kerja"" Wow gw narik dri tgl 31 kemaren smpe skrg blm masuk ke rekening, maksudnya ""maksimum 3 hari kerja"" Tu apa? (Btw gw belinya di pasar uang)",1,Negatif,pas mau beli saham cepat lancar jaya pas mau penarikan dana akan masuk ke rekening mu maksimum  hari kerja wow gw narik dri tgl  kemaren smpe skrg blm masuk ke rekening maksudnya maksimum  hari kerja tu apa btw gw belinya di pasar uang,pas beli saham cepat lancar jaya pas penarikan dana masuk rekening mu maksimum kerja wow gw narik dri tgl kemaren smpe skrg blm masuk rekening maksudnya maksimum kerja tu btw gw belinya pasar uang,"['pas', 'beli', 'saham', 'cepat', 'lancar', 'jaya', 'pas', 'penarikan', 'dana', 'masuk', 'rekening', 'mu', 'maksimum', 'kerja', 'wow', 'gw', 'narik', 'dri', 'tgl', 'kemaren', 'smpe', 'skrg', 'blm', 'masuk', 'rekening', 'maksudnya', 'maksimum', 'kerja', 'tu', 'btw', 'gw', 'belinya', 'pasar', 'uang']",pas beli saham cepat lancar jaya pas tari dana masuk rekening mu maksimum kerja wow gw narik dri tgl kemaren smpe skrg blm masuk rekening maksud maksimum kerja tu btw gw beli pasar uang
mudah dipahami,5,Positif,mudah dipahami,mudah dipahami,"['mudah', 'dipahami']",mudah paham
Jangan lupa masukin kode refferal 👉 demasrk 👈 agar mendapatkan cashback 25rb 😁,5,Positif,jangan lupa masukin kode refferal  demasrk  agar mendapatkan cashback rb ,lupa masukin kode refferal demasrk cashback rb,"['lupa', 'masukin', 'kode', 'refferal', 'demasrk', 'cashback', 'rb']",lupa masukin kode refferal demasrk cashback rb
sudah bagus bisa ditingkatkan lagi,5,Positif,sudah bagus bisa ditingkatkan lagi,bagus ditingkatkan,"['bagus', 'ditingkatkan']",bagus tingkat
App yang sangat menarik. Sejauh ini sistemnya cukup membantu. Tingkatkan kualitasnya.,4,Positif,app yang sangat menarik sejauh ini sistemnya cukup membantu tingkatkan kualitasnya,app menarik sistemnya membantu tingkatkan kualitasnya,"['app', 'menarik', 'sistemnya', 'membantu', 'tingkatkan', 'kualitasnya']",app tarik sistem bantu tingkat kualitas
"Alhamdulillah, bagus. Dlu waktu pertama kli download gk bisa dibuka, loading mulu. Skrng sudah bisa, sudah bagus.",5,Positif,alhamdulillah bagus dlu waktu pertama kli download gk bisa dibuka loading mulu skrng sudah bisa sudah bagus,alhamdulillah bagus dlu kli download gk dibuka loading mulu skrng bagus,"['alhamdulillah', 'bagus', 'dlu', 'kli', 'download', 'gk', 'dibuka', 'loading', 'mulu', 'skrng', 'bagus']",alhamdulillah bagus dlu kli download gk buka loading mulu skrng bagus
"Gajelas,kebanyakan libur nya,gw mau investasi di hari pertama,tpi hari ke dua dan ketiga malah libur,pas dah hari masuk,harus nunggu lagi,mending di platfrom lain dah",1,Negatif,gajelaskebanyakan libur nyagw mau investasi di hari pertamatpi hari ke dua dan ketiga malah liburpas dah hari masukharus nunggu lagimending di platfrom lain dah,gajelaskebanyakan libur nyagw investasi pertamatpi ketiga liburpas dah masukharus nunggu lagimending platfrom dah,"['gajelaskebanyakan', 'libur', 'nyagw', 'investasi', 'pertamatpi', 'ketiga', 'liburpas', 'dah', 'masukharus', 'nunggu', 'lagimending', 'platfrom', 'dah']",gajelaskebanyakan libur nyagw investasi pertamatpi tiga liburpas dah masukharus nunggu lagimending platfrom dah
Bagus buat investasi tp sayang Sy ga bs cara jual & belinya,5,Positif,bagus buat investasi tp sayang sy ga bs cara jual  belinya,bagus investasi tp sayang sy ga bs jual belinya,"['bagus', 'investasi', 'tp', 'sayang', 'sy', 'ga', 'bs', 'jual', 'belinya']",bagus investasi tp sayang sy ga bs jual beli
"Untuk Developer PT. Bibit Tumbuh Bersama - Reksadana Online. Bibit - Investasi Reksadana Sangat Bermanfaat, Terus Tingkatkan Fitur Dan Kualitas Di Dalam Aplikasi.",5,Positif,untuk developer pt bibit tumbuh bersama  reksadana online bibit  investasi reksadana sangat bermanfaat terus tingkatkan fitur dan kualitas di dalam aplikasi,developer pt bibit tumbuh reksadana online bibit investasi reksadana bermanfaat tingkatkan fitur kualitas aplikasi,"['developer', 'pt', 'bibit', 'tumbuh', 'reksadana', 'online', 'bibit', 'investasi', 'reksadana', 'bermanfaat', 'tingkatkan', 'fitur', 'kualitas', 'aplikasi']",developer pt bibit tumbuh reksadana online bibit investasi reksadana manfaat tingkat fitur kualitas aplikasi
"Aplikasinya gk bisa di buka, udah tak restrat tetep aja gk mau masuk aplikasi bibit. yang ada malahan layar warna putih polos. Saya pakai telkomsel jaringannya full 4G+ tapi tetep aja gk mau ke aplikasinya. Mohon bantuanya",2,Negatif,aplikasinya gk bisa di buka udah tak restrat tetep aja gk mau masuk aplikasi bibit yang ada malahan layar warna putih polos saya pakai telkomsel jaringannya full g tapi tetep aja gk mau ke aplikasinya mohon bantuanya,aplikasinya gk buka udah restrat tetep aja gk masuk aplikasi bibit layar warna putih polos pakai telkomsel jaringannya full g tetep aja gk aplikasinya mohon bantuanya,"['aplikasinya', 'gk', 'buka', 'udah', 'restrat', 'tetep', 'aja', 'gk', 'masuk', 'aplikasi', 'bibit', 'layar', 'warna', 'putih', 'polos', 'pakai', 'telkomsel', 'jaringannya', 'full', 'g', 'tetep', 'aja', 'gk', 'aplikasinya', 'mohon', 'bantuanya']",aplikasi gk buka udah restrat tetep aja gk masuk aplikasi bibit layar warna putih polos pakai telkomsel jaring full g tetep aja gk aplikasi mohon bantuanya
investasi mudah dan hemat,5,Positif,investasi mudah dan hemat,investasi mudah hemat,"['investasi', 'mudah', 'hemat']",investasi mudah hemat
"sangat membntu bagi pemula yg ingin investasi, terima kasih bibit",5,Positif,sangat membntu bagi pemula yg ingin investasi terima kasih bibit,membntu pemula yg investasi terima kasih bibit,"['membntu', 'pemula', 'yg', 'investasi', 'terima', 'kasih', 'bibit']",membntu mula yg investasi terima kasih bibit
"semoga bisa buat tab tua nnt,n plus latihan jua",5,Positif,semoga bisa buat tab tua nntn plus latihan jua,semoga tab tua nntn plus latihan jua,"['semoga', 'tab', 'tua', 'nntn', 'plus', 'latihan', 'jua']",moga tab tua nntn plus latih jua
"login juga susah, parah sih",1,Negatif,login juga susah parah sih,login susah parah sih,"['login', 'susah', 'parah', 'sih']",login susah parah sih
"Bibit merupakan aplikasi yang menguntungkan, saham kita masuk ke bank kustodial, bibit hanyalah perantara saja, jadi aman terkendali sudah terdaftar ojk juga, saham langsung tunggu apa lgi, ayuk buruan daftar jangan sampai melewatkan keuntungan yang nyata, pakai kode voucher redone saat pendaftaran untuk mendapatkan Cashback 200rb saat mulai deposit awal terimakasih bibit semua mimpi bisa menjadi nyata buktikan saja segera daftar jangan pikir panjang lagi dont go anywhere ........lets go it.....",5,Positif,bibit merupakan aplikasi yang menguntungkan saham kita masuk ke bank kustodial bibit hanyalah perantara saja jadi aman terkendali sudah terdaftar ojk juga saham langsung tunggu apa lgi ayuk buruan daftar jangan sampai melewatkan keuntungan yang nyata pakai kode voucher redone saat pendaftaran untuk mendapatkan cashback rb saat mulai deposit awal terimakasih bibit semua mimpi bisa menjadi nyata buktikan saja segera daftar jangan pikir panjang lagi dont go anywhere lets go it,bibit aplikasi menguntungkan saham masuk bank kustodial bibit perantara aman terkendali terdaftar ojk saham langsung tunggu lgi ayuk buruan daftar melewatkan keuntungan nyata pakai kode voucher redone pendaftaran cashback rb deposit terimakasih bibit mimpi nyata buktikan daftar pikir dont go anywhere lets go it,"['bibit', 'aplikasi', 'menguntungkan', 'saham', 'masuk', 'bank', 'kustodial', 'bibit', 'perantara', 'aman', 'terkendali', 'terdaftar', 'ojk', 'saham', 'langsung', 'tunggu', 'lgi', 'ayuk', 'buruan', 'daftar', 'melewatkan', 'keuntungan', 'nyata', 'pakai', 'kode', 'voucher', 'redone', 'pendaftaran', 'cashback', 'rb', 'deposit', 'terimakasih', 'bibit', 'mimpi', 'nyata', 'buktikan', 'daftar', 'pikir', 'dont', 'go', 'anywhere', 'lets', 'go', 'it']",bibit aplikasi untung saham masuk bank kustodial bibit antara aman kendali daftar ojk saham langsung tunggu lgi ayuk buru daftar lewat untung nyata pakai kode voucher redone daftar cashback rb deposit terimakasih bibit mimpi nyata bukti daftar pikir dont go anywhere lets go it
"Aplikasinya mudah di gunakan ,jadi sangat membantu saya dalam belajar berinvestasi. Pokoknya Mantap dah...👍",5,Positif,aplikasinya mudah di gunakan jadi sangat membantu saya dalam belajar berinvestasi pokoknya mantap dah,aplikasinya mudah membantu belajar berinvestasi pokoknya mantap dah,"['aplikasinya', 'mudah', 'membantu', 'belajar', 'berinvestasi', 'pokoknya', 'mantap', 'dah']",aplikasi mudah bantu ajar investasi pokok mantap dah
Investasi paling aman dan terpercaya & Murah modal 10rb juga bisa inves Untuk pemula jangan ragu untuk di sini dan jangan lupa masukan kode referal: 24zaky Langsg dapat 25rb loh,5,Positif,investasi paling aman dan terpercaya  murah modal rb juga bisa inves untuk pemula jangan ragu untuk di sini dan jangan lupa masukan kode referal zaky langsg dapat rb loh,investasi aman terpercaya murah modal rb inves pemula ragu lupa masukan kode referal zaky langsg rb loh,"['investasi', 'aman', 'terpercaya', 'murah', 'modal', 'rb', 'inves', 'pemula', 'ragu', 'lupa', 'masukan', 'kode', 'referal', 'zaky', 'langsg', 'rb', 'loh']",investasi aman percaya murah modal rb inves mula ragu lupa masuk kode referal zaky langsg rb loh
"Aplikasi untuk investasi Reksadana,sekarang sudah ada investasi saham. Semakin berkembang aplikasi BIBIT",5,Positif,aplikasi untuk investasi reksadanasekarang sudah ada investasi saham semakin berkembang aplikasi bibit,aplikasi investasi reksadanasekarang investasi saham berkembang aplikasi bibit,"['aplikasi', 'investasi', 'reksadanasekarang', 'investasi', 'saham', 'berkembang', 'aplikasi', 'bibit']",aplikasi investasi reksadanasekarang investasi saham kembang aplikasi bibit
"Kecewa duit masuk ke bibit nunggu lama sekali masuk sudah kesedot dan hilang berapa persen, lagi kalau mau withdraw nunggu sampai seminggu yg ada duit kesedot trus kena curi!!!! Kecewa dgn aplikasi ini!!! Pertama2 saja ok, kesini nya sudah gak bener!!! Maklum zaman sekarang semua di halal kan walaupun duit hasil yg haram di makan juga, karena sekarang cari kerja susah semua di halal kan!!!!Bagusan aplikasi yg sebelah, masuk cepat cair nya pun cepat!!!",1,Negatif,kecewa duit masuk ke bibit nunggu lama sekali masuk sudah kesedot dan hilang berapa persen lagi kalau mau withdraw nunggu sampai seminggu yg ada duit kesedot trus kena curi kecewa dgn aplikasi ini pertama saja ok kesini nya sudah gak bener maklum zaman sekarang semua di halal kan walaupun duit hasil yg haram di makan juga karena sekarang cari kerja susah semua di halal kanbagusan aplikasi yg sebelah masuk cepat cair nya pun cepat,kecewa duit masuk bibit nunggu masuk kesedot hilang persen withdraw nunggu seminggu yg duit kesedot trus kena curi kecewa dgn aplikasi ok kesini nya gak bener maklum zaman halal duit hasil yg haram makan cari kerja susah halal kanbagusan aplikasi yg sebelah masuk cepat cair nya cepat,"['kecewa', 'duit', 'masuk', 'bibit', 'nunggu', 'masuk', 'kesedot', 'hilang', 'persen', 'withdraw', 'nunggu', 'seminggu', 'yg', 'duit', 'kesedot', 'trus', 'kena', 'curi', 'kecewa', 'dgn', 'aplikasi', 'ok', 'kesini', 'nya', 'gak', 'bener', 'maklum', 'zaman', 'halal', 'duit', 'hasil', 'yg', 'haram', 'makan', 'cari', 'kerja', 'susah', 'halal', 'kanbagusan', 'aplikasi', 'yg', 'sebelah', 'masuk', 'cepat', 'cair', 'nya', 'cepat']",kecewa duit masuk bibit nunggu masuk sedot hilang persen withdraw nunggu minggu yg duit sedot trus kena curi kecewa dgn aplikasi ok kesini nya gak bener maklum zaman halal duit hasil yg haram makan cari kerja susah halal kanbagusan aplikasi yg belah masuk cepat cair nya cepat
"Tempat investasi terpercaya sih, dijamin aman",5,Positif,tempat investasi terpercaya sih dijamin aman,investasi terpercaya sih dijamin aman,"['investasi', 'terpercaya', 'sih', 'dijamin', 'aman']",investasi percaya sih jamin aman
Bibit mantap sistemnya juga canggih,5,Positif,bibit mantap sistemnya juga canggih,bibit mantap sistemnya canggih,"['bibit', 'mantap', 'sistemnya', 'canggih']",bibit mantap sistem canggih
Ya tuhan bibit.. stress banget sama ni aplikasi.. tiap hari maintenance terus.. sehari maintenance bisa 10 jam lebih.. kadang jam 9 pagi pun masih maintenance.. PARAH,1,Negatif,ya tuhan bibit stress banget sama ni aplikasi tiap hari maintenance terus sehari maintenance bisa  jam lebih kadang jam  pagi pun masih maintenance parah,ya tuhan bibit stress banget ni aplikasi maintenance sehari maintenance jam kadang jam pagi maintenance parah,"['ya', 'tuhan', 'bibit', 'stress', 'banget', 'ni', 'aplikasi', 'maintenance', 'sehari', 'maintenance', 'jam', 'kadang', 'jam', 'pagi', 'maintenance', 'parah']",ya tuhan bibit stress banget ni aplikasi maintenance hari maintenance jam kadang jam pagi maintenance parah
mudah mudahan kedepannya semakin tambah maju,5,Positif,mudah mudahan kedepannya semakin tambah maju,mudah mudahan kedepannya maju,"['mudah', 'mudahan', 'kedepannya', 'maju']",mudah mudah depan maju
bagus buat pemula,5,Positif,bagus buat pemula,bagus pemula,"['bagus', 'pemula']",bagus mula
mantap sih tapi pencairan lama,4,Positif,mantap sih tapi pencairan lama,mantap sih pencairan,"['mantap', 'sih', 'pencairan']",mantap sih cair
sangat nyata hasilnya semoga ke depan bibit semakin bagus,4,Positif,sangat nyata hasilnya semoga ke depan bibit semakin bagus,nyata hasilnya semoga bibit bagus,"['nyata', 'hasilnya', 'semoga', 'bibit', 'bagus']",nyata hasil moga bibit bagus
