content,score,Label,text_clean
"untuk aplikasi sangat mudah dj gunakan, tetapi kalau bisa proses withdraw di percepat jangan menunggu 3 hari kerja. overall keren si bibit",5,Positif,untuk aplikasi sangat mudah dj gunakan tetapi kalau bisa proses withdraw di percepat jangan menunggu  hari kerja overall keren si bibit
"Keren!!! nambah untuk jangka panjang. investasi cocok buat pemula mudah dipahami dan praktis. saya sudah menggunakan aplikasi ini di reksadana pasar uang dan obligasi. Gunakan kode referral ini ""pagicerah"" untuk dapatkan cashback 25k. ayo investasi dan nabung rutin dari sekarang.",5,Positif,keren nambah untuk jangka panjang investasi cocok buat pemula mudah dipahami dan praktis saya sudah menggunakan aplikasi ini di reksadana pasar uang dan obligasi gunakan kode referral ini pagicerah untuk dapatkan cashback k ayo investasi dan nabung rutin dari sekarang
Thanks to our advertiser dikarenakan saya menganggap bahwa mereka udah ada diwa ini apa yang tepat untuk usaha saya sudah bisa digunakan sebagai alat untuk digunakannya usaha saya sendiri juga saya sendiri juga tidak bisa dan saya banyak belajar dari postingan kali ini saya akan memberikan banyak terima kasih atas perhatiannya BALANGAplk 86 Kalteng pak 🙏🙏🙏🏡🌃,5,Positif,thanks to our advertiser dikarenakan saya menganggap bahwa mereka udah ada diwa ini apa yang tepat untuk usaha saya sudah bisa digunakan sebagai alat untuk digunakannya usaha saya sendiri juga saya sendiri juga tidak bisa dan saya banyak belajar dari postingan kali ini saya akan memberikan banyak terima kasih atas perhatiannya balangaplk  kalteng pak 
Mau upgrade bibit plus tapi harus video call sinyal sudah stabil tapi gagal terus harusnya tinggal foto dokumen data diri aja biar lebih mudah. Nga usah lah nyari user baru kalau prosedurnya kyak gini,1,Negatif,mau upgrade bibit plus tapi harus video call sinyal sudah stabil tapi gagal terus harusnya tinggal foto dokumen data diri aja biar lebih mudah nga usah lah nyari user baru kalau prosedurnya kyak gini
"sejauh ini aplikasi masih bagus, mudah2an dapat dipertahankN",5,Positif,sejauh ini aplikasi masih bagus mudahan dapat dipertahankn
Tampilan simple sangat mudah dimenegerti,5,Positif,tampilan simple sangat mudah dimenegerti
"bagus utk pemula, tapi ga bisa dibilang beli saham karena pakai jasa mediator dri bibit, cmn utk draw uang kembali lama bnget",5,Positif,bagus utk pemula tapi ga bisa dibilang beli saham karena pakai jasa mediator dri bibit cmn utk draw uang kembali lama bnget
Yang baru download dan mau dapetin cashback sebesar 250000 masukkan kode referal ini ( nkzmfpw ) dijamin langsung masuk cashback setelah membeli portofolio pertama. Terima kasih 🙏,5,Positif,yang baru download dan mau dapetin cashback sebesar  masukkan kode referal ini  nkzmfpw  dijamin langsung masuk cashback setelah membeli portofolio pertama terima kasih 
"Bibit makin keren, semua lengkap disini dari RD, Obligasi, Saham, sampai saldo RDN ada dalam 1 aplikasi jadi ga usah repot buat cek Portfolio 😁",5,Positif,bibit makin keren semua lengkap disini dari rd obligasi saham sampai saldo rdn ada dalam  aplikasi jadi ga usah repot buat cek portfolio 
"Selama saya pakai bagus aplikasinya, tapi kadang berat waktu awal masuk (stuck agak lama di logo bibit). Sama saya mau ngasih saran barangkali bisa dipertimbangkan : karena kemarin bibit udah tambah fitur beli saham dan fitur beli obligasi fr, mungkin kedepannya bisa ditambah fitur jual beli mata uang asing, emas atau crypto sekalian? Atau bisa jadi Stockbit disatukan ke bibit sekalian biar bibit jadi super app investasi?",5,Positif,selama saya pakai bagus aplikasinya tapi kadang berat waktu awal masuk stuck agak lama di logo bibit sama saya mau ngasih saran barangkali bisa dipertimbangkan  karena kemarin bibit udah tambah fitur beli saham dan fitur beli obligasi fr mungkin kedepannya bisa ditambah fitur jual beli mata uang asing emas atau crypto sekalian atau bisa jadi stockbit disatukan ke bibit sekalian biar bibit jadi super app investasi
bagus bisa buat investasi pemula. simple dan mudah.,5,Positif,bagus bisa buat investasi pemula simple dan mudah
"App yg sangat membantu kita untuk menabung sekaligus mendapatkan keuntungan dn ilmu yg baik,dan ada BONUS saldo sampai 100k jika kamu masukkan kode referral ini >mulaisahamdarinol<",5,Positif,app yg sangat membantu kita untuk menabung sekaligus mendapatkan keuntungan dn ilmu yg baikdan ada bonus saldo sampai k jika kamu masukkan kode referral ini mulaisahamdarinol
cocok utk pemula yang ingin belajar investasi,4,Positif,cocok utk pemula yang ingin belajar investasi
sangat mudah di mengerti,5,Positif,sangat mudah di mengerti
"Tolong perbaiki performa aplikasinya, di saya sering force close",4,Positif,tolong perbaiki performa aplikasinya di saya sering force close
"OTP sdh di masukan sampe hitungan mundur berakhir tdk ada tombol utk melanjutkan,maaf sy Uninstall.",1,Negatif,otp sdh di masukan sampe hitungan mundur berakhir tdk ada tombol utk melanjutkanmaaf sy uninstall
"Menu data pribadi saya berwarna abu² dan tidak bisa di klik, sudah saya lakukan reinstal tetap saja. Edit : Sudah bisa menu data pribadinya, thx u min penanganan kurang dari 1 hari kerja",5,Positif,menu data pribadi saya berwarna abu dan tidak bisa di klik sudah saya lakukan reinstal tetap saja edit  sudah bisa menu data pribadinya thx u min penanganan kurang dari  hari kerja
Loading lama dan keluar terus. Harus ganti jaringan dulu,2,Negatif,loading lama dan keluar terus harus ganti jaringan dulu
Saat buka aplikasi loadingnya lama dan perlu reload app,2,Negatif,saat buka aplikasi loadingnya lama dan perlu reload app
"Aplikasi jelek, untuk proses wd sampai 1 bulan",1,Negatif,aplikasi jelek untuk proses wd sampai  bulan
Loading nya lama banget dan sering keluar sendiri mohon diperbaiki,1,Negatif,loading nya lama banget dan sering keluar sendiri mohon diperbaiki
setelah update apk ny sering keluar sendiri. nyesel update jadi nya.,2,Negatif,setelah update apk ny sering keluar sendiri nyesel update jadi nya
"senang sekali berinves di bibit selain mudah, tranfaran dan jelas , mudah2an jadi jutawan",5,Positif,senang sekali berinves di bibit selain mudah tranfaran dan jelas  mudahan jadi jutawan
Apa yang terjadi kenapa bibit kok susah di buka padahal kan jaringan bagus setiap kali login pasti kembali sendiri ke menu padahal ngak di tekan atau di kembalikan gimana ni min tolong dong,1,Negatif,apa yang terjadi kenapa bibit kok susah di buka padahal kan jaringan bagus setiap kali login pasti kembali sendiri ke menu padahal ngak di tekan atau di kembalikan gimana ni min tolong dong
"Mantap benar investasi di bibit, walaupun hasil imbalannya sedikit penambahannya. gpp lah, sedikit demi sedikit akan menjadi bukit juga ko 🙏🙏😊😊",5,Positif,mantap benar investasi di bibit walaupun hasil imbalannya sedikit penambahannya gpp lah sedikit demi sedikit akan menjadi bukit juga ko 
"Ini apk nya Kok lama kelamaan susah masuk nya loading lama, tiba2 keluar sendiri, tolong di perbaiki",2,Negatif,ini apk nya kok lama kelamaan susah masuk nya loading lama tiba keluar sendiri tolong di perbaiki
Mau penarikan dana aja ribet banget gak kyak yang sebelah cepat gak pakai ribet..,1,Negatif,mau penarikan dana aja ribet banget gak kyak yang sebelah cepat gak pakai ribet
overal okey.... cuman untuk Penarikan dana mohon ditingkatkan agar tidak nunggu lama,4,Positif,overal okey cuman untuk penarikan dana mohon ditingkatkan agar tidak nunggu lama
Semenjak ku upgrade aplikasinya yg konek ke stockbit dan bank jago. Jadi susah masuk loadingnya lama gk gercep. Padahal udah seneng bgt bisa kekonek ke segala hal. Please be better!,2,Negatif,semenjak ku upgrade aplikasinya yg konek ke stockbit dan bank jago jadi susah masuk loadingnya lama gk gercep padahal udah seneng bgt bisa kekonek ke segala hal please be better
Aplikasi sangat bagus dan berguna buat finansial menabung mengubah hidup,5,Positif,aplikasi sangat bagus dan berguna buat finansial menabung mengubah hidup
"Apknya sudah bagus, cuman sayang sekali pencairannya lama banget, sudah 2 Minggu lebih saya nunggu pencairan belum cair juga, diperbaiki lagi ya min sistemnya",1,Negatif,apknya sudah bagus cuman sayang sekali pencairannya lama banget sudah  minggu lebih saya nunggu pencairan belum cair juga diperbaiki lagi ya min sistemnya
"Tolong dong, abis update kok kalo masuk harus reload trus ya, udh gtu pas masuk keluar sendiri",1,Negatif,tolong dong abis update kok kalo masuk harus reload trus ya udh gtu pas masuk keluar sendiri
"Untuk masalah pencairan dana lama banget,tertulis 7 hari kerja tapi udh 2 minggu lebih masi blm cair juga",2,Negatif,untuk masalah pencairan dana lama bangettertulis  hari kerja tapi udh  minggu lebih masi blm cair juga
"Emang bagus buat nabung karena ribet untuk ditarik. Kalo uang ada di rekening, selalu kepikiran untuk depo 🤣🤣 Mana tahan..",5,Positif,emang bagus buat nabung karena ribet untuk ditarik kalo uang ada di rekening selalu kepikiran untuk depo  mana tahan
"Agak nyesel invest disini, duit ditaro disini biar gabisa ditarik2, eh sekalinya butuh penjualannya lama banget, belum yg order jual diterima, belum yang menunggu verifikasi bank kustodian, belum yg order jual berhasil, ngejual dr tgl 17 april, ketahan karna libur lebaran 19-25 april, smpe skrg itu uang jg bluman cair2, buat yg mau ambil duit jangan pas kepepet deh, not rekomen, saran mending ambil dr jauh2 minggu aja yaah.",1,Negatif,agak nyesel invest disini duit ditaro disini biar gabisa ditarik eh sekalinya butuh penjualannya lama banget belum yg order jual diterima belum yang menunggu verifikasi bank kustodian belum yg order jual berhasil ngejual dr tgl  april ketahan karna libur lebaran  april smpe skrg itu uang jg bluman cair buat yg mau ambil duit jangan pas kepepet deh not rekomen saran mending ambil dr jauh minggu aja yaah
Keren apk bibit untuk pemula.. kendala memang di pencairan dan pembelian terlalu lama... seandainya bisa lebih cepat gk ada minus nya ini apk bibit.. selebih nya oke semua,5,Positif,keren apk bibit untuk pemula kendala memang di pencairan dan pembelian terlalu lama seandainya bisa lebih cepat gk ada minus nya ini apk bibit selebih nya oke semua
"Saya baru 2 bulan memakai aplikasi bibit dan sangat mudah untuk di pahami dan memulai investasi bagi pemula. Kode referal ""pnmaomh"" dapatkan cashback 25rb.",5,Positif,saya baru  bulan memakai aplikasi bibit dan sangat mudah untuk di pahami dan memulai investasi bagi pemula kode referal pnmaomh dapatkan cashback rb
"Pelayanan yang ramah dan baik,saya suka dengan aplikasi bibit👍",5,Positif,pelayanan yang ramah dan baiksaya suka dengan aplikasi bibit
Aplikasi investasi terbaik dan terpercaya.. jangan lupa masukan kode 25bibit untuk mendapatkan cashback saat pembelian pertama.,5,Positif,aplikasi investasi terbaik dan terpercaya jangan lupa masukan kode bibit untuk mendapatkan cashback saat pembelian pertama
"Knp bibit saya sudah di akses ya? Minta di reload, saat mau log in selalu tidak bs krn tiba2 keluar sendiri",2,Negatif,knp bibit saya sudah di akses ya minta di reload saat mau log in selalu tidak bs krn tiba keluar sendiri
"Aplikasi investasi paling ok, Kalo ambil dana balik emang lama. Tapi di jamin masuk kok ke rekening, udah nyoba beberapa kali sesuai kok. Thank Mimin Bibit",5,Positif,aplikasi investasi paling ok kalo ambil dana balik emang lama tapi di jamin masuk kok ke rekening udah nyoba beberapa kali sesuai kok thank mimin bibit
"Bagus buat investasi jangka panjang, cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berhari-hari prosesnya. Kasian jika orang yang urgent tiba-tiba butuh uang dan melakukan penjualan dari sini, tapi proses pengembaliannya berhari-hari.. Overall is good",4,Positif,bagus buat investasi jangka panjang cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berharihari prosesnya kasian jika orang yang urgent tibatiba butuh uang dan melakukan penjualan dari sini tapi proses pengembaliannya berharihari overall is good
selama hampir 2 tahun menggunakan cukup ok dan beberapa maintenance,5,Positif,selama hampir  tahun menggunakan cukup ok dan beberapa maintenance
bibit ngebug. abis login bentar langsung keluar lg dari aps. sesi login habis. maw kek mana duid aman kyk gini?,1,Negatif,bibit ngebug abis login bentar langsung keluar lg dari aps sesi login habis maw kek mana duid aman kyk gini
"Sebenernya bagus apkny, cman pas aku upgrade jdi bibit plus, akunnya sering keluar sendiri, jdi harus login trs. Udh gitu setiap login, lamaaaaaaaa bngt. Kek.... Astagaaa. Coba dongg di benerin lagi",2,Negatif,sebenernya bagus apkny cman pas aku upgrade jdi bibit plus akunnya sering keluar sendiri jdi harus login trs udh gitu setiap login lamaaaaaaaa bngt kek astagaaa coba dongg di benerin lagi
Keluar sendiri mulu.sinyal bagus tapi kenapa keluar sendiri dari apknya,1,Negatif,keluar sendiri mulusinyal bagus tapi kenapa keluar sendiri dari apknya
Nyesel saya udah inves tpi seminggu tidak ada perkembangan sama sekali Uang mau di tarik lagi tidak bisa karna harus nunggu penjualan selsai Tolong jangan instal aplikasi ini,1,Negatif,nyesel saya udah inves tpi seminggu tidak ada perkembangan sama sekali uang mau di tarik lagi tidak bisa karna harus nunggu penjualan selsai tolong jangan instal aplikasi ini
mantap rekomendet banget buat pemula yang mau belajar investasi,5,Positif,mantap rekomendet banget buat pemula yang mau belajar investasi
"instal aplikasinya dan isi reff DANA22,aplikasi bibit memang bagus, aplikasi ini berguna sekali untuk kalian yang mau investasi karna aplikasi ini sangat mudah untuk di gunakan, aplikasi ini saya rekomendasikan untuk kalian yang mau investasi, bagi pemula ini sudah brguna sekali, aplikasi investasi ini membuat kalian bahagia sekali, aplikasi ini sangat berguna untuk pemul yang mau inestasi.",5,Positif,instal aplikasinya dan isi reff danaaplikasi bibit memang bagus aplikasi ini berguna sekali untuk kalian yang mau investasi karna aplikasi ini sangat mudah untuk di gunakan aplikasi ini saya rekomendasikan untuk kalian yang mau investasi bagi pemula ini sudah brguna sekali aplikasi investasi ini membuat kalian bahagia sekali aplikasi ini sangat berguna untuk pemul yang mau inestasi
mudah2an tidak ada kendala ke depannya,5,Positif,mudahan tidak ada kendala ke depannya
"Saya senang menyimpan uang saya di Bibit. Mudah dan menyenangkan. Walau demikian, Bibit harus terus berbenah untuk memberikan pelayanan terbaik kepada pelanggannya. Sukses terus Bibit!",5,Positif,saya senang menyimpan uang saya di bibit mudah dan menyenangkan walau demikian bibit harus terus berbenah untuk memberikan pelayanan terbaik kepada pelanggannya sukses terus bibit
"bagus,transaksi gratis dan aplikasi sangat mudah digunakan",5,Positif,bagustransaksi gratis dan aplikasi sangat mudah digunakan
"Tolonglah perbaiki kinerjanya, saya jual Reksadana tgl 18 sampe sekarang belum cair juga, padahal sudah 7hari lebih. Dan kontak yang dikasih juga tidak ada WhatsApp nya. Tolong info untuk bisa komplen dong🙏 biar SM"" enak 🙏",2,Negatif,tolonglah perbaiki kinerjanya saya jual reksadana tgl  sampe sekarang belum cair juga padahal sudah hari lebih dan kontak yang dikasih juga tidak ada whatsapp nya tolong info untuk bisa komplen dong biar sm enak 
"Lama proses kerjanya, terus mau di tarik lagi uangnya malah suruh nunggu 2 hari kerja, 2 hari kerja udah lewat ini udah 5 hari kerja kocok, tolong lah benerin lagi sistemnya dipercepat lagi prosesnya jangan lama, ajaib aja cepat prosesnya, saya baru coba apk ini pertama investasi di ajaib disitu cepat prosesnya disini malah beda jauh",1,Negatif,lama proses kerjanya terus mau di tarik lagi uangnya malah suruh nunggu  hari kerja  hari kerja udah lewat ini udah  hari kerja kocok tolong lah benerin lagi sistemnya dipercepat lagi prosesnya jangan lama ajaib aja cepat prosesnya saya baru coba apk ini pertama investasi di ajaib disitu cepat prosesnya disini malah beda jauh
