content,score,Label
"Aplikasin nya keluar sendiri tanpa sebab, suka minta reload tp selalu keluar sendiri",1,Negatif
"Knp setelah aplikasi di update malah susah dibuka, ketika sudah terbuka keluar aplikasi",3,
"bagus banget, uang saya bukan turun karena inflasi tapi malahan jadi naik :D",5,Positif
"Masuk lagi nih tambahan dana buat beli reksadana, lumayan yg daftar dengan kode 696969 saya dapat saldo 25.000 yg daftar juga dapat 25.000. jd buruan daftar jgn lupa masukin kode referral 889900 🤣🤣🤣",5,Positif
gak tahulah.. bibit aplikasi emang bener bener kenapa sih bit bibit buat aplikasi kok secantik ini fitur fiturnya keren dan sangat bermanfaat banget. bikin lagi lagi dan lagi lagi sampe kecanduan pakai aplikasi ini .,5,Positif
aplikasi bibit sangat bagus dn simple bagi pemula,5,Positif
"Bibit ini knp kbnykn update mlh sering logout,loading aplikasi jadi lama",2,Negatif
"Bagus aplikasinya, mudah di pahami untuk yang baru terjun di dunia investasi khusunya reksadana saham dsb. Layanan CS juga memuaskan dengan respon baik dan cepat dalam menyelesaikan masalah",4,Positif
"Aplikasi yg sangat bagus, dan tambahin juga fitur dark mode biar tampilannya semakin keren🙏",5,Positif
Setelah update jadi susah buka dan kurang dari 1 menit force closed,3,
Aplikasi sampah yg perlu nomor baru yg benar benar fresh untuk register apakah developer tidak berpikir tentang nomor yg di daur ulang,1,Negatif
"Aplikasinya bagus buat nabung , investasi dll, cuman kendala saat pembelian dan pencairan prosesnya agak lama, udah lebih dari seminggu saya coba cairkan tpi belum² juga di transfer",3,
"belum belajar banyak tentang bibit, tapi dari aplikasi bibit ini cukup baik👍",4,Positif
"Kok penjualan nya lama banget sih untuk masuk ke rekening, padahal saya sudah 7 (tujuh) hari menunggu.... Bahaya ni, apalagi kalo seandainya butuhkan dana mendadak...",1,Negatif
Kenapa setelah top up dalam jumlah banyak aplikasi tidak bisa dibuka?,2,Negatif
"Kenapa setelah saya logout mau masuk login GK bisa,,gmna itu mohon penjelasannya,, Saya tadi cobaw keluar,tetapi masuk kembali gagal,katanya terkendala gimna itu",1,Negatif
"Tidak menarik. Proses Pengembalian Uangnya Super lama. 1 Malam dana kita tertahan di sini, berapa bunga keuntungan yg didapat perusahaan ini dari keterlambatan pengembalian dana kita. Tidak Direkomendasikan banget Jangan Download.",1,Negatif
Buat pemula yang mau belajar investasi terutama Reksada. Bibit solusinya😁😍,5,Positif
Ini kenapa saya ga bisa melakukan pembayaran melalui virtal account ya? Tolong dibantu perbaiki yaa. Terima kasih,2,Negatif
Untuk saat ini lumayan nyaman di bibit mudah di pahami dan transaksinya pun gratis saran saya tambahin fitur bayar dengan apk dana. dan pencairan juga bisa ke E-Wallet,4,Positif
sdh berbulan bulan invest 100rb cma gitu gitu aja katanya bisa banyak,3,
"aplikasi investasi jangka panjang terbaik, mari gunakan ref JAVAINDO di awal pendaftaran supaya kalian yang baru bergabung segera mendapatkan bimbingan, aplikasi yang sangat nyaman di gunakan karna terpercaya sudah di awasi OJK, investasi sangat penting untuk masa yang akan mendtang jadi untu yang mau belajar investasi buruanlah gabung jangan sampai ketingalana apa lagi Cs sangat ramah tamah buruan hayuk dartar, semoga aplikasi Bibit makain maju.",5,Positif
"Jaringan internet lancar tapi sering kali tiap mau transaksi selalu yang muncul ""scrup lepas"" yang ending nya ya gak bisa padahal klo buat streaming video lancar internetan nya",3,
"Lumayan .. tapi pembelian dan penjualan terlalu lama memakan waktu sampai 4-7 hari Semisal beli di hari kamis ,, hari senin /slasa baru terkomprim ,, belum lagi ini itu .. semoga kedepanya lebih efisien penangananya dalam pembelian / penjualan",5,Positif
"bagus banget buat nge investasiin uang, daripada sepenuhnya di simpan di bank yg tiap bulan kepotong admin, mending disini bahkan bisa dapet return meskipun gak besar jumlahnya",5,Positif
Kalo udh jatuh tempo brp lama ya biasa uang masuk ke rek kita? Ada yg udh pernah jatuh tempo? Koq lama ya gak sesuai jadwal gak cair2 ini..,5,Positif
"aplikasi nya cocok buat yang masih pemula dalam dunia investasi.Disini di jelaskan dengan jelas dan mudah dipahami, serta ada pembimbingan bagi user pemula agar tidak salah langkah dalam berinvestasi",5,Positif
"Hallo kak, mohon bantuannya untuk login. Saya tidak bisa login karna nomor yg pernah dipakai dftar sudah hilang, daftar baru lagi juga tidak bisa",4,Positif
"Ayo dapakan kerjasama sama blu (BCA digital) keren pasti, akan ada saham. Sepertinya bakal menarik, adakan mode dark keren pasti",2,Negatif
"masih ok smpe saat ini. tpi kadang bingung, yg sya investasi skrng tuh saham ato Reksadana yaa? soalnya kalo di app bilangnya saham, laporan dri gmail bilangnya Reksadana",5,Positif
"semoga fitur bibit plus kedepan tidak hanya obligasi FR, namun bisa juga transaksi jual/beli SBN di pasar sekunder",5,Positif
Aplikasi scam ini mah. Udah invest sampe 10 jt dan dah hampir setahun bukannya nambah yang ada berkurang terus. Daripada di sedot semua duit saya mending saya tarik sebelum rugi nya makin banyak. Investasi kok gak pernah naik malah turun terus. Penipu,1,Negatif
"bagus untuk pemula, untuk pelajar juga bisa, yg pengen investasi sedini mungkin bisa pakai apk bibit😊",5,Positif
sangat bagus buat para pemula karna aplikasinya mudah di mengerti,5,Positif
aplikasi yang benar² membantu para anak muda yang sedang berusaha menjadi salah satu orang sukses,5,Positif
"Di hp asus saya aplikasi bibit tidak bisa dibuka ya? Ada skrup lepas katanya? Kenapa ya? Sudah dicoba berulang, dan uninstal",2,Negatif
"Pencairan lama, potongan besar, skip nih app scam",1,Negatif
"Alkhamdulillah bisa berinvestasi di apk ini,baik untuk pemula dan pemahaman nya,.. tapi saya belum lama saya kasih bintang 4 dulu kak 🙏🏻😇 semoga aplikasinya baik dan menguntungkan 🤲🏼",4,Positif
"Menurut saya oke saja aplikasinya hanya perlu ditingkatkan lagi dalam proses saat pencairan Reksadana dan juga perlu memiliki fitur notifikasi saat top up saldo investasi agar para konsumen semuanya merasa nyaman dan tidak terganggu pada sistem bibit disarankan perlu ditingkatkan lagi kedepannya pencairan Reksadanannya dipercepat lagi, team bibir siapkan juga fitur keberangkatan haji/umroh dalam investasi. Terimakasih",5,Positif
"sudah berganti tahun ni msh aj blm mulai berinvestasi, yuk mulai dari sekarang ,gunakan kode refferal ""indahnyanabung"" saat pendaftaran untuk mendapatkan cashback 25rb, lumayan kan, joss pokok e😊👍",5,Positif
Okay. Cukup menjanjikan. Serta mudah di pahami. Rekomendasi untuk pemula.,4,Positif
"srtakan reffrall Dana22 saat melakukan registrasi pendaftaran untuk mendapatkan bonus cashback 25k,aplikasinya bagus,bibit memiliki tampilan yang bagus,dengan fitur yang menarik saya sangat senang bisa bergabung untuk menabung di aplikasi bibit karena saya bisa menyimpan uang saya dengan aman di sini,selain itu bibit juga bisa digunakan untuk i vestasi jangka panjang jadi sangat aman menyimpan uang kita di sini dan selama saya bergabung di bibit saya tidak pernah mendapatkan kendaa sama sekali,,",5,Positif
"sertakan rpran Dana22 masukan di kolom referal saat melakukan registrasi pendaftaran dan mulai invest untuk mendapa bonus nya,bibit bagus,saya suka bibit aplikasi invest yang ramah untuk pemula,dan aplikasi bibit ddukung tampilan UI yang baik,mudah di baca dan spread rendah, aplikasinya juga cukup mudah dimengerty bagi pemula yang baru bergabung,simple tapi asik transaksinya mudah,update dan kinerja rbonya mantap, alhamulilah selama saya menggunakan bibit selalu aman'' saja tidak pernah ada kndl",5,Positif
"Aplikasi mudah buat nabung. Mumpung masih muda yuk investasi. Pake kode ""cuanbarengtata"" dipembelian pertama kamu dan dptkan cashback 25.000",5,Positif
"bisa nabung tanpa bunga, da tabungannya nambah terus",5,Positif
Aplikasi untuk invest pemula bagus tapi sistem aplikasinya lelet banget dan sering perbaikan.,3,
Apps yg sangat baguss utk kaum pemula yg lagi pengin belajar berinvestasi spt saya,5,Positif
"Pencairannya lama sekali berhari hari. Kapok investasi dibibit. Pencairannya lama sekali gk seperti diaplikasi yang lain... Padahal hany a beberapa ribu saja, bagaimana klo sampek jutaan lama sekali. Males, gk rekomend",1,Negatif
"Waktu pencairan dananya terlalu lama. Tertulis maksimal 3 hari, tapi udh hari ke 4 masih blm cair. Repot kalau lg butuh tapi lama gituu.",3,
Proses withdraw nya lama sekali.. Di jaman modern yamg serba cepat harusnya bisa lebih... Evaluasi!!,3,
"bismillah mulai belajar investasi yuk sertakan rpral JAAVAINDO khususnya untuk yang baru bergabung, aplikasi BIBIT sangat membantu untuk yang mau belajar investasi dari sekarang, saya sudah lumayan lama memakai aplikasi BIBIT dan saat ini saya jadi pintar mengelola keuangan saya, aplikasi BIBIT sangat simpel jadi sangat mudah untuk pemula yang mau belajar investasi, dan di sini juga ada fitur BIBIT rewards nya, menyenagkan bukan buruan yuk daftar.",5,Positif
"Belajar investasi tergampang. Nggak ragu pakai Bibit, udah terpercaya, UI nya juga simpel dan mudah dipakai. Pakai kode referral "" dapatcashback2 "" utk mendapatkan keuntungan tambahan dari Bibit.",5,Positif
Aplikasinya bagus cuma sayang untuk penjualanya lama jadi tidak bisa dinpakai saat darurat,5,Positif
"sertakan repra Dana22 masukan saat melakukan reistrasi dan dapatkan cashbac nya,aplikasi yang sangat bagus dan sangat coco untuk pemula seprty kalan yang mau belajar investasi jangka panjang,aplikasi bibit terbukti aman dan sudah terdaftar di ojk jadi sangat aman dan terpercaya,sehingga membuat penggunanya merasa aman untuk menginvestasikan ung mereka di bibit,saya rasa bibit aplikasi andalan yang bagus dan patut dikembangkan sehingga semakin banyak pula pengguna yang merasa puas dengan aplikasi",5,Positif
"Sangat rekomendasi menggunakan bibit untuk membeli reksadana dan sejenisnya. Respon customer service juga sangat cepat, dilayani dengan baik. Lanjutkan bibit",5,Positif
"Mengikuti program promosi BIBIT, sudah mengikuti segala Syarat dan Ketentuan yang berlaku. Akan tetapi reward tidak saya terima. Komplain ke CS tidak ditanggapi. Kecewa dengan aplikasi BIBIT",1,Negatif
"Sebelum beli Reksadana lancar buka aplikasi, tapi saat sudah beli Reksadana kok malah ngak bisa buka aplikasi, apa app ini mau nipy",1,Negatif
"Untuk penjualan bisa di percepat lagi biar ga nunggu 2 hari / 3 hari baru masuk ke rek,masak pembelian cepat tapi penjualan lama",2,Negatif
"Seneng bgt bs investasi di Bibit. Selain aplikasinya yg mudah dipahami buat para pemula, admin2nya jg gercep bgt dlm memberikan informasi yg dibutuhkan para investor. Sprti namanya, Bibit Tumbuh Bersama, smoga investasi saya bs trs bertumbuh bersama Bibit & smoga Bibit terus tetap ada utk menjangkau para investor agar mrka dpt mencapai tujuan investasi mrka. Terima kasih Bibit!",5,Positif
"Pencairan jual reksadana katanya maksimal 7 hari, ko ini udah lebih dari 7 hari belum juga itu ya",4,Positif
Yolong di perbaiki. Proses pembelian sangat lama. Jd ga dapet harga yg di inginkan di hari yg sama. Update perubahan harga nya juga lambat. Opsi top up ga bisa lewat minimarket.,2,Negatif
"bagus untuk investasi reksa dana obligasi dan saham, kalo duitnya takut cepet minus pake reksa dana sama obligasi aja wkwk",4,Positif
"Udah minus 600k,nyesel banget download, diboongin iklan, katanya dikelola sama para ahli, mending trading saham biasa aja, mikir 2x deh kalo mau download, ga bagus buat pemula, ga profit sama sekali, ga cocok buat tabungan",1,Negatif
"Knpa sya udh isi data daftar lalu gak bisa dibuka aplikasi ngelag, coba install ulang jg sma ga bisa dibuka aplikasinya",2,Negatif
"Instant payment tidak langsung tersedia ketika app selesai di-install, padahal e-wallet sudah terinstall terlebih dulu di HP, lalu opsi bank untuk top up juga tidak begitu banyak, tolong diperbaiki dan ditambah untuk kerjasama dengan bank-bank lainnya ke depannya",3,
"sertakan repral Untung2002 sertakan saat melakukan registrasi pendaftaran untuk mendapatkan cashback,terbukti bibit memang aplikasi oinvestasi yang bagus dan juga mudah digunakanuntuk pemula yang ingin belajar investasi buruan gabung di bibit tampilannya bagus dan juga mudahdioperasikan, terbukti aman dan juga selama saya bergabung di sini saya tidak pernah mendapat kendala ,selalu lancar dan juga baaanyak keuntungan yang didapatkan",5,Positif
Membantu banget bagi pemula yg ingin mulai investasi. Tampilannya mudah dipahami.,4,Positif
"Jujur 2 tahun saya sabar nabung rutin, dari pasar uang, obligasi sampai saham semuanya merah dan sama sekali gaada untungnya, malah rugi ratusan ribu. Makasih",1,Negatif
"Nyesel saya invest disini, krn sekali invest produkny beda2 jd pas jual transfer ny jg beda2. Tiap transferan kena potongan 3.500 krn beda bank. Kl saya pas jual ada 7 produk yg hrs dicairin ke rek brti potonganny 25rb, blm lg potongan lainny, hrusny untung malah buntung. Untung jg ga sbrp. Harus modal invest jutaan dlu kl mau untungny banyak. Mending saya pindah ke aplikasi lain. Dana di bibit udh saya tarik semua. Gamau lagi saya invest disini 👎🏻",1,Negatif
"aplikasinya bagus, senang bisa nabung di bibit.",5,Positif
"Aplikasi cukup mudah dimengerti untuk pemula. Tapi saran saja kali ya. Ketika mau buka aplikasinya jangan langsung ke beranda, misal masuk kan pin atau password dulu gitu.",5,Positif
untuk pemula sangat membantu. proses transaksi cepat. semoga tetap konsisten. banyak pelajaran untuk cara berinvestasi,5,Positif
"di awal registrasi sertakan rpral javaindi untuk mendapatkan bonus casback 25k, sudah terbukti keamanannya aplikasi bibit memang top cer, karna sudah di awasi OJK sangat terjaga keamanan aplikasi BIBIT memudahkan kita untuk menabung jangka panjang suka sekali karna Cs sangat ramah dan fest respon tunggu apalagi buruan segera gabung di aplikasi BIBIT investasi jangka panjan. selama saya pakai BIBIT saya sangat puas karna tidak pernah ada kendala selama saya pakai BIBIT, semoga bibit makin maju.",5,Positif
"Bagus UI nya kalo bisa ada dark mode min kebanyakan orang tidak suka tampilan berwarna putih polos saja kalo bisa ada tambahan fitur Dark mode, PR untuk anak IT nya sekedar saran",5,Positif
"Bibit sangat membantu kendalanya di penjualan makan waktu hampir 9 hari.. Kalo bisa tolong maksimal penjual dan pembelian dalam waktu 2 hari.. Kalo buat pemula seperti saya.. Tidak sabar,pasti tidak mau ber invesstasi di sini lagi..",5,Positif
"Aplikasi payah dan parah,....masa 3 minggu sahamnya turun trs...buat apa invest klau turun trs vaktualnya,klau turun bisa berminggu2,klau naik paling hebat bertahan 1 hari..rugi lah",1,Negatif
"Tidak cocok buat yang mau sewaktu"" butuh dana darurat soalnya pencairan nya lama lebih dari sehari nggak bisa langsung cair butuh waktu ber hari""",1,Negatif
"Agar lebih baik lagi, dan terutama untuk pencairan Dana lebih di kurangin lagi durasinya mungkin 5 hari atau bisa lebih kurang dari 3 hari. Semoga aja bisa di sepakati antara Bibit dan OJK. Karena setiap orang kebutuhannya berbeda-beda. Semoga ada solusi kedepannya, menjadi lebih baik",5,Positif
"Tolong sediakan fitur kalkulator yang bisa menghitung keuntungan dlm jangka waktu tertentu, dan bisa menghitung potongan, biaya adm, dll tanpa harus masuk dlu ke market dan memilih aset.",5,Positif
"Yg masih pemula jgn ragu buat mulai, bukan semata buat nyari keuntungan tp biar kita konsisten nabung. Yg masih bingung mungkin bisa nonton yt bang raditya dika, aku juga tau aplikasi ini dr bang radit. Selamat mencoba.. boleh pake kode referral punyaku: sobatzl",5,Positif
Aplikasi sangat lambat Masuk daftar Bank Jago tapi kode OTP ga bisa di input,1,Negatif
Aplikasi bibit ini..saat menjual aset investasi saya.lama banget ke pencairan nya..harus nunggu 7 hari kerja..padahal saya butuh banget dana nya buat biaya hidup.sangat kecewa,3,
"Aplikasi bibit sangat memudahkan untuk investasi SBN, namun dari segi aksesibilitas masih belum ramah untuk disabilitas netra. Saat bernavigasi menggunakan TalkBack di dalam Bibit, beberapa menu tidak bisa diakses. Misalnya untuk menentukan tanggal, tahun dan bulan tidak bisa diklik. Sedangkan saudaranya yaitu stockbit, hampir semua menu bisa diakses dengan pembaca layar talkback. BTW TalkBack sekarang berubah nama jadi Android accessibility switch. Semoga ke depan ada perbaikan di bibit.",1,Negatif
"Pengalaman 2 kali transaksi tiba"" kebeli reksadana yang tidak masuk daftar keranjang,gak gede sih nominalnya tapi kalo gini terus ya mengecewakan nih aplikasi",2,Negatif
kadang suka lama buka aplikasi tapi sejauh ini semuax aman,4,Positif
"gunakan code : bibitsaga saat mendaftar.. dapatkan cashback saat pembelian reksa pertama kamu interface bagus, fitur membantu pemula semoga makin banyak lagi varian reksa yg bisa di kelola melalui bibit kedepannya. promo2 juga banyak untuk meningkatkan kebiasaan investasi..",5,Positif
