userName,score,at,content
Irvan Yansyah,1,2023-05-01 5:43:30,"Tolong dong, abis update kok kalo masuk harus reload trus ya, udh gtu pas masuk keluar sendiri"
Anissa D M,3,2023-05-01 0:05:06,"Kenapa ya kok saya buka aplikasinya keluar terus, baru dibuka loading lama dan harus reload, saat sudah direload bisa masuk tapi tiba2 keluar."
Goldie lifeandy,5,2023-04-30 16:17:39,Keren apk bibit untuk pemula.. kendala memang di pencairan dan pembelian terlalu lama... seandainya bisa lebih cepat gk ada minus nya ini apk bibit.. selebih nya oke semua
Ardian,5,2023-04-30 13:57:14,"Saya baru 2 bulan memakai aplikasi bibit dan sangat mudah untuk di pahami dan memulai investasi bagi pemula. Kode referal ""pnmaomh"" dapatkan cashback 25rb."
noval Jr,5,2023-04-30 13:06:35,"Pelayanan yang ramah dan baik,saya suka dengan aplikasi bibit👍"
Nur Syarif,5,2023-04-29 12:45:37,Aplikasi investasi terbaik dan terpercaya.. jangan lupa masukan kode 25bibit untuk mendapatkan cashback saat pembelian pertama.
Mhd Abdul Fadhil,2,2023-04-28 22:38:54,"Knp bibit saya sudah di akses ya? Minta di reload, saat mau log in selalu tidak bs krn tiba2 keluar sendiri"
Black Mard,5,2023-04-28 1:57:42,"Aplikasi investasi paling ok, Kalo ambil dana balik emang lama. Tapi di jamin masuk kok ke rekening, udah nyoba beberapa kali sesuai kok. Thank Mimin Bibit"
Widyah Astuti L,3,2023-04-27 14:31:14,Heran... semenjak upgrade ke bibit plus kok apk.nya slalu tiba2 logout sndiri dan saat msuk lamaa skalii... Jdii takut invest bnyak2 di apk ini... gimana dong...???
junie Phoenix,1,2023-04-27 14:23:21,bibit ngebug. abis login bentar langsung keluar lg dari aps. sesi login habis. maw kek mana duid aman kyk gini?
Fany Kurniasih,2,2023-04-27 13:47:11,"Sebenernya bagus apkny, cman pas aku upgrade jdi bibit plus, akunnya sering keluar sendiri, jdi harus login trs. Udh gitu setiap login, lamaaaaaaaa bngt. Kek.... Astagaaa. Coba dongg di benerin lagi"
Wildan Setiawan,1,2023-04-27 11:25:16,Keluar sendiri mulu.sinyal bagus tapi kenapa keluar sendiri dari apknya
Hilal Fj,4,2023-04-27 3:29:37,"Bagus buat investasi jangka panjang, cuma untuk pembelian dan penjualan prosesnya di cepatkan jangan sampai berhari-hari prosesnya. Kasian jika orang yang urgent tiba-tiba butuh uang dan melakukan penjualan dari sini, tapi proses pengembaliannya berhari-hari.. Overall is good"
Risti,5,2023-04-27 2:53:35,selama hampir 2 tahun menggunakan cukup ok dan beberapa maintenance
Kevin Nandya,3,2023-04-27 2:38:32,"sering keluar tiba tiba, mohon diperbaiki lagi"
Arta Pramustika,1,2023-04-27 0:31:54,Nyesel saya udah inves tpi seminggu tidak ada perkembangan sama sekali Uang mau di tarik lagi tidak bisa karna harus nunggu penjualan selsai Tolong jangan instal aplikasi ini
Rivaldo Lewi Buttu,5,2023-04-27 0:30:54,mantap rekomendet banget buat pemula yang mau belajar investasi
Mangu Tj,5,2023-04-26 15:14:35,"instal aplikasinya dan isi reff DANA22,aplikasi bibit memang bagus, aplikasi ini berguna sekali untuk kalian yang mau investasi karna aplikasi ini sangat mudah untuk di gunakan, aplikasi ini saya rekomendasikan untuk kalian yang mau investasi, bagi pemula ini sudah brguna sekali, aplikasi investasi ini membuat kalian bahagia sekali, aplikasi ini sangat berguna untuk pemul yang mau inestasi."
semboyan hiji,5,2023-04-26 14:49:14,mudah2an tidak ada kendala ke depannya
I Wayan Eka Sura Atmaja,5,2023-04-26 14:09:37,"Saya senang menyimpan uang saya di Bibit. Mudah dan menyenangkan. Walau demikian, Bibit harus terus berbenah untuk memberikan pelayanan terbaik kepada pelanggannya. Sukses terus Bibit!"
Taufik Romansyah,5,2023-04-26 14:02:37,"bagus,transaksi gratis dan aplikasi sangat mudah digunakan"
Riane Zein,2,2023-04-26 13:50:46,"Tolonglah perbaiki kinerjanya, saya jual Reksadana tgl 18 sampe sekarang belum cair juga, padahal sudah 7hari lebih. Dan kontak yang dikasih juga tidak ada WhatsApp nya. Tolong info untuk bisa komplen dong🙏 biar SM"" enak 🙏"
Nurholis Sukmayanti,1,2023-04-25 23:54:57,"Lama proses kerjanya, terus mau di tarik lagi uangnya malah suruh nunggu 2 hari kerja, 2 hari kerja udah lewat ini udah 5 hari kerja kocok, tolong lah benerin lagi sistemnya dipercepat lagi prosesnya jangan lama, ajaib aja cepat prosesnya, saya baru coba apk ini pertama investasi di ajaib disitu cepat prosesnya disini malah beda jauh"
M.satrio pradhana,1,2023-04-25 15:43:55,"Katanya depo maksimal 2 hari kerja tapi ini udah 5 hari kerja tapi belum ke konfir sama sekali dan gw penarikan udah 2 minggu masih belum masuk, skip skip awalnya gw kira recomended ehh ternyata kaga"
Abdul Rohzik,1,2023-04-25 11:26:35,"Yang mau infes di bibit, pikir pikir dulu, soalnya penarikan lambat, saya sudah tarik 4jt an, sejak taggal 18 april dan 8 ratus lebih di tanggal 19, sampai sekarang sudah tanggal25 april, belum juga masuk masuk rekening yang penarikan pertama, serta penarikan yang ke dua masih menunggu konfirmasi menejer bank, sampai saat ini msih belum kelar kelar, sangat mengecewakan infestasi di bibit, tidak menjajikan yang terbaik bagi infestor"
aqib Nauvar reza,5,2023-04-24 6:48:30,saya pemula bingung mau milih aplikasi apa..tapi setelah liat YouTube aplikasi bibit paling cocok buat pemula seperti saya👍
Muhammad Ferdiansyah,1,2023-04-23 13:53:40,"Aplikasi error gk bisa log in, dana yg ditarik jg blm masuk parahal udh 7 hri gimana ini!!???"
Revalina Arila Syaharani,4,2023-04-23 7:54:29,"overall bagus si, cuman min 1 aja kendala di pencairan nya itu lumayan makan banyak waktu dan harus nunggu berhari hari."
Rafi Al sidiq,1,2023-04-23 2:24:43,Halo KK kenapa ya tiap kali login bibit aplikasi nya Crash mohon bantuannya ya kk
Faris Rahman,4,2023-04-21 15:56:51,"Tambahin pembayaran dana min... Aplikasi nya bagus buat pemula, kerenn!!"
Alif Yanusi,3,2023-04-21 6:12:33,Kenapa setelah update malah lambat ya aplikasinya .. sering force close ketika beli .. Tolong difix dong min 😑
Arif Hidayat,3,2023-04-21 2:42:40,"Aplikasi nya sering error. Susah dibuka, begitu dibuka tiba-tiba langsung keluar"
Hock Li,1,2023-04-20 17:58:57,"Gimana nihh kak , sudah melakukan pembelian lebih dari dua hari masih belum berhasil .. padahal tertulis maksimal 2 hari kerja tidak termasuk hari kerja , gimana bisa percaya untuk yamg kedepannya nih hmm"
Amalia Hera Natasiah,4,2023-04-20 12:14:22,"bagus untuk pemula pengamanan juga oke, fitur mudah difahami dan juga mudah dalam mengelola"
Iqbal 17,4,2023-04-18 2:46:23,pelayanannya baik dan bahasa yg di gunakan mudah di pahami
Malik Fajar,1,2023-04-17 11:56:31,"platform dan perusahaan ga bagus , untuk penjualan,penarikan, dan pencairan dana lama dan dipersulit juga ,not recomended mending invest di platform yang lain yang lebih bagus dan ga ribet"
Anggi Oktanike,3,2023-04-17 7:13:40,"Bintang 3 dulu karena masih bingung, ga bisa upgrade ke kun stockbit"
T M,2,2023-04-16 12:02:58,"masalah force close aplikasi. sudah instal ulang masih terap force close. versi hp saya gunakan miui 11, os android 8.1. tolong maintenance?"
Mohammad Ongki,5,2023-04-15 6:19:00,"Reksadana ternyata ada bank penampung jadi klo beda rekening di kenai biaya juga, jika beli obligasi dan sbn nya harus melalui RDN"
JKY MZD,1,2023-04-15 6:04:22,"Aplikasin nya keluar sendiri tanpa sebab, suka minta reload tp selalu keluar sendiri"
Anggi Pratiwi,3,2023-04-14 15:35:30,"Knp setelah aplikasi di update malah susah dibuka, ketika sudah terbuka keluar aplikasi"
ARWA 901,5,2023-04-14 15:13:43,"bagus banget, uang saya bukan turun karena inflasi tapi malahan jadi naik :D"
Delvi Tandi Masuang,5,2023-04-14 14:10:18,"Masuk lagi nih tambahan dana buat beli reksadana, lumayan yg daftar dengan kode 696969 saya dapat saldo 25.000 yg daftar juga dapat 25.000. jd buruan daftar jgn lupa masukin kode referral 889900 🤣🤣🤣"
antho freedom,5,2023-04-14 0:24:43,gak tahulah.. bibit aplikasi emang bener bener kenapa sih bit bibit buat aplikasi kok secantik ini fitur fiturnya keren dan sangat bermanfaat banget. bikin lagi lagi dan lagi lagi sampe kecanduan pakai aplikasi ini .
Yuli Susanto,2,2023-04-13 11:35:18,"Bibit ini knp kbnykn update mlh sering logout,loading aplikasi jadi lama"
Ketut Arimbawa,5,2023-04-13 2:58:35,aplikasi bibit sangat bagus dn simple bagi pemula
Darmawan,3,2023-04-12 11:13:58,Setelah update jadi susah buka dan kurang dari 1 menit force closed
M Arfan,4,2023-04-12 4:23:37,"Bagus aplikasinya, mudah di pahami untuk yang baru terjun di dunia investasi khusunya reksadana saham dsb. Layanan CS juga memuaskan dengan respon baik dan cepat dalam menyelesaikan masalah"
Gede Rusmandana,5,2023-04-12 1:03:45,"Aplikasi yg sangat bagus, dan tambahin juga fitur dark mode biar tampilannya semakin keren🙏"
Rafi Ahmad Kurniawan,1,2023-04-11 15:41:37,Aplikasi sampah yg perlu nomor baru yg benar benar fresh untuk register apakah developer tidak berpikir tentang nomor yg di daur ulang
Santuy Yan,3,2023-04-10 7:19:06,"Aplikasinya bagus buat nabung , investasi dll, cuman kendala saat pembelian dan pencairan prosesnya agak lama, udah lebih dari seminggu saya coba cairkan tpi belum² juga di transfer"
MUH Nasrul,4,2023-04-10 6:53:19,"belum belajar banyak tentang bibit, tapi dari aplikasi bibit ini cukup baik👍"
Ariel Gunawan,1,2023-04-09 23:28:50,"Kok penjualan nya lama banget sih untuk masuk ke rekening, padahal saya sudah 7 (tujuh) hari menunggu.... Bahaya ni, apalagi kalo seandainya butuhkan dana mendadak..."
Korewa 45,2,2023-04-08 9:04:11,Kenapa setelah top up dalam jumlah banyak aplikasi tidak bisa dibuka?
MELIALA channel OFFICIAL,1,2023-04-07 9:11:16,"Kenapa setelah saya logout mau masuk login GK bisa,,gmna itu mohon penjelasannya,, Saya tadi cobaw keluar,tetapi masuk kembali gagal,katanya terkendala gimna itu"
adrian syah,5,2023-04-06 11:36:21,Buat pemula yang mau belajar investasi terutama Reksada. Bibit solusinya😁😍
Opa Goen,1,2023-04-06 6:22:45,"Tidak menarik. Proses Pengembalian Uangnya Super lama. 1 Malam dana kita tertahan di sini, berapa bunga keuntungan yg didapat perusahaan ini dari keterlambatan pengembalian dana kita. Tidak Direkomendasikan banget Jangan Download."
Diana Mamusung,3,2023-04-05 16:33:50,sdh berbulan bulan invest 100rb cma gitu gitu aja katanya bisa banyak
Rafli Ramadhan,2,2023-04-05 8:52:14,Ini kenapa saya ga bisa melakukan pembayaran melalui virtal account ya? Tolong dibantu perbaiki yaa. Terima kasih
Arlan Mohammed,4,2023-04-05 4:26:49,Untuk saat ini lumayan nyaman di bibit mudah di pahami dan transaksinya pun gratis saran saya tambahin fitur bayar dengan apk dana. dan pencairan juga bisa ke E-Wallet
Jhon Ana,5,2023-04-04 14:35:28,"aplikasi investasi jangka panjang terbaik, mari gunakan ref JAVAINDO di awal pendaftaran supaya kalian yang baru bergabung segera mendapatkan bimbingan, aplikasi yang sangat nyaman di gunakan karna terpercaya sudah di awasi OJK, investasi sangat penting untuk masa yang akan mendtang jadi untu yang mau belajar investasi buruanlah gabung jangan sampai ketingalana apa lagi Cs sangat ramah tamah buruan hayuk dartar, semoga aplikasi Bibit makain maju."
Kenry Yuniarti,3,2023-04-04 13:40:26,"Jaringan internet lancar tapi sering kali tiap mau transaksi selalu yang muncul ""scrup lepas"" yang ending nya ya gak bisa padahal klo buat streaming video lancar internetan nya"
Wodek 08,5,2023-04-04 11:11:50,"Lumayan .. tapi pembelian dan penjualan terlalu lama memakan waktu sampai 4-7 hari Semisal beli di hari kamis ,, hari senin /slasa baru terkomprim ,, belum lagi ini itu .. semoga kedepanya lebih efisien penangananya dalam pembelian / penjualan"
Play W Lyrics,5,2023-04-03 14:38:06,"bagus banget buat nge investasiin uang, daripada sepenuhnya di simpan di bank yg tiap bulan kepotong admin, mending disini bahkan bisa dapet return meskipun gak besar jumlahnya"
Rafi Andhika,5,2023-04-02 16:20:54,"aplikasi nya cocok buat yang masih pemula dalam dunia investasi.Disini di jelaskan dengan jelas dan mudah dipahami, serta ada pembimbingan bagi user pemula agar tidak salah langkah dalam berinvestasi"
Eva Lintar,5,2023-04-02 5:31:34,Kalo udh jatuh tempo brp lama ya biasa uang masuk ke rek kita? Ada yg udh pernah jatuh tempo? Koq lama ya gak sesuai jadwal gak cair2 ini..
Jessica Claudia Rahmawati,4,2023-04-01 8:11:33,"Hallo kak, mohon bantuannya untuk login. Saya tidak bisa login karna nomor yg pernah dipakai dftar sudah hilang, daftar baru lagi juga tidak bisa"
ZR,2,2023-04-01 2:00:12,"Ayo dapakan kerjasama sama blu (BCA digital) keren pasti, akan ada saham. Sepertinya bakal menarik, adakan mode dark keren pasti"
Ay Andrian,1,2023-03-31 13:36:41,Aplikasi scam ini mah. Udah invest sampe 10 jt dan dah hampir setahun bukannya nambah yang ada berkurang terus. Daripada di sedot semua duit saya mending saya tarik sebelum rugi nya makin banyak. Investasi kok gak pernah naik malah turun terus. Penipu
isti yanti,5,2023-03-31 7:26:05,"masih ok smpe saat ini. tpi kadang bingung, yg sya investasi skrng tuh saham ato Reksadana yaa? soalnya kalo di app bilangnya saham, laporan dri gmail bilangnya Reksadana"
Adit Doank,5,2023-03-31 2:45:09,"semoga fitur bibit plus kedepan tidak hanya obligasi FR, namun bisa juga transaksi jual/beli SBN di pasar sekunder"
Yogi Ugi,5,2023-03-30 16:47:55,sangat bagus buat para pemula karna aplikasinya mudah di mengerti
Joy Sunarya,5,2023-03-30 11:26:26,aplikasi yang benar² membantu para anak muda yang sedang berusaha menjadi salah satu orang sukses
HERA,5,2023-03-30 4:17:06,"bagus untuk pemula, untuk pelajar juga bisa, yg pengen investasi sedini mungkin bisa pakai apk bibit😊"
Rosii Russuk,4,2023-03-29 22:16:51,"Alkhamdulillah bisa berinvestasi di apk ini,baik untuk pemula dan pemahaman nya,.. tapi saya belum lama saya kasih bintang 4 dulu kak 🙏🏻😇 semoga aplikasinya baik dan menguntungkan 🤲🏼"
Pankrib 86,2,2023-03-29 9:37:08,"Di hp asus saya aplikasi bibit tidak bisa dibuka ya? Ada skrup lepas katanya? Kenapa ya? Sudah dicoba berulang, dan uninstal"
Nico Purba,1,2023-03-29 9:00:58,"Pencairan lama, potongan besar, skip nih app scam"
Protom Mobile,5,2023-03-28 23:58:59,"sudah berganti tahun ni msh aj blm mulai berinvestasi, yuk mulai dari sekarang ,gunakan kode refferal ""indahnyanabung"" saat pendaftaran untuk mendapatkan cashback 25rb, lumayan kan, joss pokok e😊👍"
Satria Adil Wicaksono,4,2023-03-28 21:38:47,Okay. Cukup menjanjikan. Serta mudah di pahami. Rekomendasi untuk pemula.
Nini Peri,5,2023-03-28 10:46:32,"srtakan reffrall Dana22 saat melakukan registrasi pendaftaran untuk mendapatkan bonus cashback 25k,aplikasinya bagus,bibit memiliki tampilan yang bagus,dengan fitur yang menarik saya sangat senang bisa bergabung untuk menabung di aplikasi bibit karena saya bisa menyimpan uang saya dengan aman di sini,selain itu bibit juga bisa digunakan untuk i vestasi jangka panjang jadi sangat aman menyimpan uang kita di sini dan selama saya bergabung di bibit saya tidak pernah mendapatkan kendaa sama sekali,,"
AHMAD PERWIRA AHMAD PERWIRA,5,2023-03-28 8:49:41,"Menurut saya oke saja aplikasinya hanya perlu ditingkatkan lagi dalam proses saat pencairan Reksadana dan juga perlu memiliki fitur notifikasi saat top up saldo investasi agar para konsumen semuanya merasa nyaman dan tidak terganggu pada sistem bibit disarankan perlu ditingkatkan lagi kedepannya pencairan Reksadanannya dipercepat lagi, team bibir siapkan juga fitur keberangkatan haji/umroh dalam investasi. Terimakasih"
Luluk poka,5,2023-03-27 14:31:17,"sertakan rpran Dana22 masukan di kolom referal saat melakukan registrasi pendaftaran dan mulai invest untuk mendapa bonus nya,bibit bagus,saya suka bibit aplikasi invest yang ramah untuk pemula,dan aplikasi bibit ddukung tampilan UI yang baik,mudah di baca dan spread rendah, aplikasinya juga cukup mudah dimengerty bagi pemula yang baru bergabung,simple tapi asik transaksinya mudah,update dan kinerja rbonya mantap, alhamulilah selama saya menggunakan bibit selalu aman'' saja tidak pernah ada kndl"
Elizabeth Solaiman,5,2023-03-25 15:34:46,Apps yg sangat baguss utk kaum pemula yg lagi pengin belajar berinvestasi spt saya
Martha Susanti,5,2023-03-25 7:08:12,"Aplikasi mudah buat nabung. Mumpung masih muda yuk investasi. Pake kode ""cuanbarengtata"" dipembelian pertama kamu dan dptkan cashback 25.000"
Menotpassword,5,2023-03-25 5:15:36,"bisa nabung tanpa bunga, da tabungannya nambah terus"
Muhammad arafy Hadid choibar,3,2023-03-25 2:13:39,Aplikasi untuk invest pemula bagus tapi sistem aplikasinya lelet banget dan sering perbaikan.
Nanda Eka,3,2023-03-24 16:24:54,"Waktu pencairan dananya terlalu lama. Tertulis maksimal 3 hari, tapi udh hari ke 4 masih blm cair. Repot kalau lg butuh tapi lama gituu."
Yodita nova Rianto,1,2023-03-24 6:07:24,"Pencairannya lama sekali berhari hari. Kapok investasi dibibit. Pencairannya lama sekali gk seperti diaplikasi yang lain... Padahal hany a beberapa ribu saja, bagaimana klo sampek jutaan lama sekali. Males, gk rekomend"
Bulan Suci,5,2023-03-23 15:16:36,"bismillah mulai belajar investasi yuk sertakan rpral JAAVAINDO khususnya untuk yang baru bergabung, aplikasi BIBIT sangat membantu untuk yang mau belajar investasi dari sekarang, saya sudah lumayan lama memakai aplikasi BIBIT dan saat ini saya jadi pintar mengelola keuangan saya, aplikasi BIBIT sangat simpel jadi sangat mudah untuk pemula yang mau belajar investasi, dan di sini juga ada fitur BIBIT rewards nya, menyenagkan bukan buruan yuk daftar."
Ardii Ghend,3,2023-03-23 4:26:13,Proses withdraw nya lama sekali.. Di jaman modern yamg serba cepat harusnya bisa lebih... Evaluasi!!
Dedek Prety,5,2023-03-22 10:32:10,"sertakan repra Dana22 masukan saat melakukan reistrasi dan dapatkan cashbac nya,aplikasi yang sangat bagus dan sangat coco untuk pemula seprty kalan yang mau belajar investasi jangka panjang,aplikasi bibit terbukti aman dan sudah terdaftar di ojk jadi sangat aman dan terpercaya,sehingga membuat penggunanya merasa aman untuk menginvestasikan ung mereka di bibit,saya rasa bibit aplikasi andalan yang bagus dan patut dikembangkan sehingga semakin banyak pula pengguna yang merasa puas dengan aplikasi"
indah prastiwi,5,2023-03-22 9:19:48,"Belajar investasi tergampang. Nggak ragu pakai Bibit, udah terpercaya, UI nya juga simpel dan mudah dipakai. Pakai kode referral "" dapatcashback2 "" utk mendapatkan keuntungan tambahan dari Bibit."
Nooble YT,5,2023-03-22 4:54:25,Aplikasinya bagus cuma sayang untuk penjualanya lama jadi tidak bisa dinpakai saat darurat
