content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"aplikasi yg bagus utk berinvestasi dgn aman, simpel dan gampang di monitor",5,Positif,aplikasi yg bagus utk berinvestasi dgn aman simpel dan gampang di monitor,aplikasi yg bagus utk berinvestasi dgn aman simpel gampang monitor,"['aplikasi', 'yg', 'bagus', 'utk', 'berinvestasi', 'dgn', 'aman', 'simpel', 'gampang', 'monitor']",aplikasi yg bagus utk investasi dgn aman simpel gampang monitor
Jenis Reksadananya sedikit kurang lengkap. Semoga bs ditambah lagi agar pilihan investor bervariasi,2,Negatif,jenis reksadananya sedikit kurang lengkap semoga bs ditambah lagi agar pilihan investor bervariasi,jenis reksadananya lengkap semoga bs ditambah pilihan investor bervariasi,"['jenis', 'reksadananya', 'lengkap', 'semoga', 'bs', 'ditambah', 'pilihan', 'investor', 'bervariasi']",jenis reksadananya lengkap moga bs tambah pilih investor variasi
kalau bisa virtual account gratis seperti BIBIT LEBIH CEPAT TRANSAKSI NYA,5,Positif,kalau bisa virtual account gratis seperti bibit lebih cepat transaksi nya,virtual account gratis bibit cepat transaksi nya,"['virtual', 'account', 'gratis', 'bibit', 'cepat', 'transaksi', 'nya']",virtual account gratis bibit cepat transaksi nya
"Aplikasi lancar, jelas infonya, mudah, banyak pilihan. Dari awal install hingga sekarang aplikasi lancar, pembelian lancar, penjualan lancar. Alhamdulillah.",5,Positif,aplikasi lancar jelas infonya mudah banyak pilihan dari awal install hingga sekarang aplikasi lancar pembelian lancar penjualan lancar alhamdulillah,aplikasi lancar infonya mudah pilihan install aplikasi lancar pembelian lancar penjualan lancar alhamdulillah,"['aplikasi', 'lancar', 'infonya', 'mudah', 'pilihan', 'install', 'aplikasi', 'lancar', 'pembelian', 'lancar', 'penjualan', 'lancar', 'alhamdulillah']",aplikasi lancar info mudah pilih install aplikasi lancar beli lancar jual lancar alhamdulillah
"Tolong tambahkan data hak untuk ahli waris seperti pada apk bibit,, untuk antisipasi jika investor kenapa2, misal tidak ada transaksi selama jangka waktu tertentu, meninggal, kecelakaan, hilang ingatan dan lain2... Supaya yg nabung juga lebih nyaman menabung di bareksa.",4,Positif,tolong tambahkan data hak untuk ahli waris seperti pada apk bibit untuk antisipasi jika investor kenapa misal tidak ada transaksi selama jangka waktu tertentu meninggal kecelakaan hilang ingatan dan lain supaya yg nabung juga lebih nyaman menabung di bareksa,tolong tambahkan data hak ahli waris apk bibit antisipasi investor transaksi jangka meninggal kecelakaan hilang ingatan yg nabung nyaman menabung bareksa,"['tolong', 'tambahkan', 'data', 'hak', 'ahli', 'waris', 'apk', 'bibit', 'antisipasi', 'investor', 'transaksi', 'jangka', 'meninggal', 'kecelakaan', 'hilang', 'ingatan', 'yg', 'nabung', 'nyaman', 'menabung', 'bareksa']",tolong tambah data hak ahli waris apk bibit antisipasi investor transaksi jangka tinggal celaka hilang ingat yg nabung nyaman tabung bareksa
utk pembayaran kalo bisa gratis utk smua metode,5,Positif,utk pembayaran kalo bisa gratis utk smua metode,utk pembayaran kalo gratis utk smua metode,"['utk', 'pembayaran', 'kalo', 'gratis', 'utk', 'smua', 'metode']",utk bayar kalo gratis utk smua metode
Ini kalau nanti verifikasi wajahnya gagal lg untuk yg ketiga kali bakal saya kasih rating bintang 1 ya 😊,5,Positif,ini kalau nanti verifikasi wajahnya gagal lg untuk yg ketiga kali bakal saya kasih rating bintang  ya ,verifikasi wajahnya gagal lg yg ketiga kali kasih rating bintang ya,"['verifikasi', 'wajahnya', 'gagal', 'lg', 'yg', 'ketiga', 'kali', 'kasih', 'rating', 'bintang', 'ya']",verifikasi wajah gagal lg yg tiga kali kasih rating bintang ya
"Jual Reksadana lama, lebih cepat platform lain",1,Negatif,jual reksadana lama lebih cepat platform lain,jual reksadana cepat platform,"['jual', 'reksadana', 'cepat', 'platform']",jual reksadana cepat platform
"Tolong, Biaya Admin Pembelian di tiada kan Saja, Dan untuk biaya transaksi pengiriman ke rekening dikurangi, Terlalu Melonjak ""3,500""... Saingan Aplikasi invest Banyak sekali, Ingat Jangan Karna ada beberapa Nasaba yg ingin berpindah aplikasi di karenakan Biaya"" Seperti yang saya sebutkan di atas. Inti Nya apa pun kalian ""devploper"" harus bisa mengerti bagaimana cara menarik perhatian nasabah yg ingin menggunakan aplikasi kalian. Dulu, Saya suka dengan aplikasi kalian. maaf, sekarang tidak.",2,Negatif,tolong biaya admin pembelian di tiada kan saja dan untuk biaya transaksi pengiriman ke rekening dikurangi terlalu melonjak  saingan aplikasi invest banyak sekali ingat jangan karna ada beberapa nasaba yg ingin berpindah aplikasi di karenakan biaya seperti yang saya sebutkan di atas inti nya apa pun kalian devploper harus bisa mengerti bagaimana cara menarik perhatian nasabah yg ingin menggunakan aplikasi kalian dulu saya suka dengan aplikasi kalian maaf sekarang tidak,tolong biaya admin pembelian tiada biaya transaksi pengiriman rekening dikurangi melonjak saingan aplikasi invest karna nasaba yg berpindah aplikasi karenakan biaya sebutkan inti nya devploper mengerti menarik perhatian nasabah yg aplikasi suka aplikasi maaf,"['tolong', 'biaya', 'admin', 'pembelian', 'tiada', 'biaya', 'transaksi', 'pengiriman', 'rekening', 'dikurangi', 'melonjak', 'saingan', 'aplikasi', 'invest', 'karna', 'nasaba', 'yg', 'berpindah', 'aplikasi', 'karenakan', 'biaya', 'sebutkan', 'inti', 'nya', 'devploper', 'mengerti', 'menarik', 'perhatian', 'nasabah', 'yg', 'aplikasi', 'suka', 'aplikasi', 'maaf']",tolong biaya admin beli tiada biaya transaksi kirim rekening rang lonjak saing aplikasi invest karna nasaba yg pindah aplikasi karena biaya sebut inti nya devploper erti tarik perhati nasabah yg aplikasi suka aplikasi maaf
"Puas selalu cepat dalam pencarian dana dan pembelian, Ditingkatkan lagi kualitas nya, bravo Bareksa ✨",5,Positif,puas selalu cepat dalam pencarian dana dan pembelian ditingkatkan lagi kualitas nya bravo bareksa ,puas cepat pencarian dana pembelian ditingkatkan kualitas nya bravo bareksa,"['puas', 'cepat', 'pencarian', 'dana', 'pembelian', 'ditingkatkan', 'kualitas', 'nya', 'bravo', 'bareksa']",puas cepat cari dana beli tingkat kualitas nya bravo bareksa
"ketika masukan kode otp error terus, tidak bisa login. kapok inves di sini.",1,Negatif,ketika masukan kode otp error terus tidak bisa login kapok inves di sini,masukan kode otp error login kapok inves,"['masukan', 'kode', 'otp', 'error', 'login', 'kapok', 'inves']",masuk kode otp error login kapok inves
"Dari segi tampilan dan keamanan terlihat bagus, sayangnya biaya admin terlalu tinggi untuk investor pemula,seharusnya pihak bareksa dapat mempertimbangkan lagi tentang biaya admin yg tergolong lebih mahal dari pada skuritas lain.",2,Negatif,dari segi tampilan dan keamanan terlihat bagus sayangnya biaya admin terlalu tinggi untuk investor pemulaseharusnya pihak bareksa dapat mempertimbangkan lagi tentang biaya admin yg tergolong lebih mahal dari pada skuritas lain,segi tampilan keamanan bagus sayangnya biaya admin investor pemulaseharusnya bareksa mempertimbangkan biaya admin yg tergolong mahal skuritas,"['segi', 'tampilan', 'keamanan', 'bagus', 'sayangnya', 'biaya', 'admin', 'investor', 'pemulaseharusnya', 'bareksa', 'mempertimbangkan', 'biaya', 'admin', 'yg', 'tergolong', 'mahal', 'skuritas']",segi tampil aman bagus sayang biaya admin investor pemulaseharusnya bareksa timbang biaya admin yg golong mahal skuritas
sangat bagus buat org awam belajar investasi yang benar,5,Positif,sangat bagus buat org awam belajar investasi yang benar,bagus org awam belajar investasi,"['bagus', 'org', 'awam', 'belajar', 'investasi']",bagus org awam ajar investasi
"Kode otp nya ga terkirim², udh nyoba berkali kali juga sama aja ayolah ini masih tahap pendaftaran aja udh kek gini nih errornya :)",1,Negatif,kode otp nya ga terkirim udh nyoba berkali kali juga sama aja ayolah ini masih tahap pendaftaran aja udh kek gini nih errornya ,kode otp nya ga terkirim udh nyoba berkali kali aja ayolah tahap pendaftaran aja udh kek gini nih errornya,"['kode', 'otp', 'nya', 'ga', 'terkirim', 'udh', 'nyoba', 'berkali', 'kali', 'aja', 'ayolah', 'tahap', 'pendaftaran', 'aja', 'udh', 'kek', 'gini', 'nih', 'errornya']",kode otp nya ga kirim udh nyoba kali kali aja ayo tahap daftar aja udh kek gin nih errornya
bagus dan mudah dipahami,5,Positif,bagus dan mudah dipahami,bagus mudah dipahami,"['bagus', 'mudah', 'dipahami']",bagus mudah paham
"sungguh lama, kenapa kode OTP belum dikirim ?",2,Negatif,sungguh lama kenapa kode otp belum dikirim ,sungguh kode otp dikirim,"['sungguh', 'kode', 'otp', 'dikirim']",sungguh kode otp kirim
"Reksadana ternyata ada bank penampung jadi klo beda rekening di kenai biaya juga, Dan beli sbn di bareksa sangat tidak rekomend klo bank nya digital, jadi di sini harus bank tertentu untuk beli sbn",5,Positif,reksadana ternyata ada bank penampung jadi klo beda rekening di kenai biaya juga dan beli sbn di bareksa sangat tidak rekomend klo bank nya digital jadi di sini harus bank tertentu untuk beli sbn,reksadana bank penampung klo beda rekening kenai biaya beli sbn bareksa rekomend klo bank nya digital bank beli sbn,"['reksadana', 'bank', 'penampung', 'klo', 'beda', 'rekening', 'kenai', 'biaya', 'beli', 'sbn', 'bareksa', 'rekomend', 'klo', 'bank', 'nya', 'digital', 'bank', 'beli', 'sbn']",reksadana bank tampung klo beda rekening kena biaya beli sbn bareksa rekomend klo bank nya digital bank beli sbn
Aplikasi yang sangat membantu untuk berinvenstasi tanpa ribet.,5,Positif,aplikasi yang sangat membantu untuk berinvenstasi tanpa ribet,aplikasi membantu berinvenstasi ribet,"['aplikasi', 'membantu', 'berinvenstasi', 'ribet']",aplikasi bantu berinvenstasi ribet
So far puas dgn app bareksa. CS nya terbaik sih. Sayang aja bbrp pembayaran kena fee transaksi & PENGUMUMAN PEMENANG PROMO suka telat bbrp hari dari deadline yg sudah ditentukan bareksa sblmnya. Semoga kedepannya makin bagus pelayanannya. Sukses selalu BAREKSA,5,Positif,so far puas dgn app bareksa cs nya terbaik sih sayang aja bbrp pembayaran kena fee transaksi  pengumuman pemenang promo suka telat bbrp hari dari deadline yg sudah ditentukan bareksa sblmnya semoga kedepannya makin bagus pelayanannya sukses selalu bareksa,so far puas dgn app bareksa cs nya terbaik sih sayang aja bbrp pembayaran kena fee transaksi pengumuman pemenang promo suka telat bbrp deadline yg ditentukan bareksa sblmnya semoga kedepannya bagus pelayanannya sukses bareksa,"['so', 'far', 'puas', 'dgn', 'app', 'bareksa', 'cs', 'nya', 'terbaik', 'sih', 'sayang', 'aja', 'bbrp', 'pembayaran', 'kena', 'fee', 'transaksi', 'pengumuman', 'pemenang', 'promo', 'suka', 'telat', 'bbrp', 'deadline', 'yg', 'ditentukan', 'bareksa', 'sblmnya', 'semoga', 'kedepannya', 'bagus', 'pelayanannya', 'sukses', 'bareksa']",so far puas dgn app bareksa cs nya baik sih sayang aja bbrp bayar kena fee transaksi umum menang promo suka telat bbrp deadline yg tentu bareksa sblmnya moga depan bagus layan sukses bareksa
kenapa proses pencairan ya begitu lama🔥🔥,2,Negatif,kenapa proses pencairan ya begitu lama,proses pencairan ya,"['proses', 'pencairan', 'ya']",proses cair ya
"yaaa sangat bagus apknya,ya semoga kedepannya lebih improf dan bisa dijadikan apk investasi yg dipercaya",5,Positif,yaaa sangat bagus apknyaya semoga kedepannya lebih improf dan bisa dijadikan apk investasi yg dipercaya,yaaa bagus apknyaya semoga kedepannya improf dijadikan apk investasi yg dipercaya,"['yaaa', 'bagus', 'apknyaya', 'semoga', 'kedepannya', 'improf', 'dijadikan', 'apk', 'investasi', 'yg', 'dipercaya']",yaaa bagus apknyaya moga depan improf jadi apk investasi yg percaya
Parah mau daftar melalui nik KTP keterangannya saya udah terdaftar padahal saya belum pernah daftar sama sekali,1,Negatif,parah mau daftar melalui nik ktp keterangannya saya udah terdaftar padahal saya belum pernah daftar sama sekali,parah daftar nik ktp keterangannya udah terdaftar daftar,"['parah', 'daftar', 'nik', 'ktp', 'keterangannya', 'udah', 'terdaftar', 'daftar']",parah daftar nik ktp terang udah daftar daftar
"Sangat menarik buat inves hanya di app ini nih...mantapp lanjut,.tabungan masa depan",5,Positif,sangat menarik buat inves hanya di app ini nihmantapp lanjuttabungan masa depan,menarik inves app nihmantapp lanjuttabungan,"['menarik', 'inves', 'app', 'nihmantapp', 'lanjuttabungan']",tarik inves app nihmantapp lanjuttabungan
Makin hari makin berat aplikasinya. Tolong diperbaiki lagi,1,Negatif,makin hari makin berat aplikasinya tolong diperbaiki lagi,berat aplikasinya tolong diperbaiki,"['berat', 'aplikasinya', 'tolong', 'diperbaiki']",berat aplikasi tolong baik
"Customer servisnya buruk, gaa ada penyelesaian . Kalo bisa selesaikan case sy, saya tambah 🌟🌟🌟🌟 nya.",1,Negatif,customer servisnya buruk gaa ada penyelesaian  kalo bisa selesaikan case sy saya tambah  nya,customer servisnya buruk gaa penyelesaian kalo selesaikan case sy nya,"['customer', 'servisnya', 'buruk', 'gaa', 'penyelesaian', 'kalo', 'selesaikan', 'case', 'sy', 'nya']",customer servis buruk gaa selesai kalo selesai case sy nya
Tambahkan fitur nabung rutin,4,Positif,tambahkan fitur nabung rutin,tambahkan fitur nabung rutin,"['tambahkan', 'fitur', 'nabung', 'rutin']",tambah fitur nabung rutin
Saya gak bisa log in semenjak pembaruan,1,Negatif,saya gak bisa log in semenjak pembaruan,gak log in semenjak pembaruan,"['gak', 'log', 'in', 'semenjak', 'pembaruan']",gak log in semenjak baru
"baru pakai, mudah mengoperasikan nya, sayang masih ada biaya transfer",4,Positif,baru pakai mudah mengoperasikan nya sayang masih ada biaya transfer,pakai mudah mengoperasikan nya sayang biaya transfer,"['pakai', 'mudah', 'mengoperasikan', 'nya', 'sayang', 'biaya', 'transfer']",pakai mudah operasi nya sayang biaya transfer
untuk buybacknya lama sekali cair/masuk rekening,1,Negatif,untuk buybacknya lama sekali cairmasuk rekening,buybacknya cairmasuk rekening,"['buybacknya', 'cairmasuk', 'rekening']",buybacknya cairmasuk rekening
gak bisa lanjutin pembayaran aplikasinya bug,1,Negatif,gak bisa lanjutin pembayaran aplikasinya bug,gak lanjutin pembayaran aplikasinya bug,"['gak', 'lanjutin', 'pembayaran', 'aplikasinya', 'bug']",gak lanjutin bayar aplikasi bug
Pencairan katanya + 7 hari maksimal... Punyaku hampir 2 minggu padahal lg butuh banget.. Kelamaan prosesnya gk kaya reksa yg di marketplace langsung cair,1,Negatif,pencairan katanya   hari maksimal punyaku hampir  minggu padahal lg butuh banget kelamaan prosesnya gk kaya reksa yg di marketplace langsung cair,pencairan maksimal punyaku minggu lg butuh banget prosesnya gk kaya reksa yg marketplace langsung cair,"['pencairan', 'maksimal', 'punyaku', 'minggu', 'lg', 'butuh', 'banget', 'prosesnya', 'gk', 'kaya', 'reksa', 'yg', 'marketplace', 'langsung', 'cair']",cair maksimal punya minggu lg butuh banget proses gk kaya reksa yg marketplace langsung cair
"Bareksa makin keren dan mudah digunakan, teruslah jadi favorit investasi ✊🏻👍🏻",5,Positif,bareksa makin keren dan mudah digunakan teruslah jadi favorit investasi ,bareksa keren mudah teruslah favorit investasi,"['bareksa', 'keren', 'mudah', 'teruslah', 'favorit', 'investasi']",bareksa keren mudah terus favorit investasi
"Bagus, simple, profit bagus. Ayo invest dibareksa super app",5,Positif,bagus simple profit bagus ayo invest dibareksa super app,bagus simple profit bagus ayo invest dibareksa super app,"['bagus', 'simple', 'profit', 'bagus', 'ayo', 'invest', 'dibareksa', 'super', 'app']",bagus simple profit bagus ayo invest dibareksa super app
Tampilan UI tambah enak dilihat.. Semoga tambah sukses,5,Positif,tampilan ui tambah enak dilihat semoga tambah sukses,tampilan ui enak semoga sukses,"['tampilan', 'ui', 'enak', 'semoga', 'sukses']",tampil ui enak moga sukses
"Cukup puas, mungkin pembayaran / top up bisa digratiskan semua",5,Positif,cukup puas mungkin pembayaran  top up bisa digratiskan semua,puas pembayaran top up digratiskan,"['puas', 'pembayaran', 'top', 'up', 'digratiskan']",puas bayar top up gratis
"Untuk fitur tabungan emas, kan ada Indogold juga ya? Tapi sepertinya menunya tidak ada. Mohon kalau belum siap, informasinya tidak perlu ditampilkan. Terima kasih.",4,Positif,untuk fitur tabungan emas kan ada indogold juga ya tapi sepertinya menunya tidak ada mohon kalau belum siap informasinya tidak perlu ditampilkan terima kasih,fitur tabungan emas indogold ya menunya mohon informasinya ditampilkan terima kasih,"['fitur', 'tabungan', 'emas', 'indogold', 'ya', 'menunya', 'mohon', 'informasinya', 'ditampilkan', 'terima', 'kasih']",fitur tabung emas indogold ya menu mohon informasi tampil terima kasih
Aplikasinya asyik. Renyah 😀. Alhamdulillah lancar-lancar saja.,5,Positif,aplikasinya asyik renyah  alhamdulillah lancarlancar saja,aplikasinya asyik renyah alhamdulillah lancarlancar,"['aplikasinya', 'asyik', 'renyah', 'alhamdulillah', 'lancarlancar']",aplikasi asyik renyah alhamdulillah lancarlancar
Pembohong dan pendusta berapa kali saya mau menarik penghasilan tidak bisa,4,Positif,pembohong dan pendusta berapa kali saya mau menarik penghasilan tidak bisa,pembohong pendusta kali menarik penghasilan,"['pembohong', 'pendusta', 'kali', 'menarik', 'penghasilan']",bohong dusta kali tarik hasil
"Sangat simple, responsif dan mudah.. Tinggal klik2 semua beres...",5,Positif,sangat simple responsif dan mudah tinggal klik semua beres,simple responsif mudah tinggal klik beres,"['simple', 'responsif', 'mudah', 'tinggal', 'klik', 'beres']",simple responsif mudah tinggal klik beres
Sangat cocok untuk pemula yang mau belajar investasi seperti saya,5,Positif,sangat cocok untuk pemula yang mau belajar investasi seperti saya,cocok pemula belajar investasi,"['cocok', 'pemula', 'belajar', 'investasi']",cocok mula ajar investasi
"mohon dibuatkan semacam RDN atau dompet digital biar tidak perlu bolak balik topup, terima kasih",4,Positif,mohon dibuatkan semacam rdn atau dompet digital biar tidak perlu bolak balik topup terima kasih,mohon dibuatkan rdn dompet digital biar bolak topup terima kasih,"['mohon', 'dibuatkan', 'rdn', 'dompet', 'digital', 'biar', 'bolak', 'topup', 'terima', 'kasih']",mohon buat rdn dompet digital biar bolak topup terima kasih
