content,score,Label
"Bareksa Super Aplikasi, komplit menu, fiturnya untuk berinvestasi. Dengan bahasa yang jelas dan mudah dimengerti. Investasi ? Ya Bareksa SuperApp TOP",5,Positif
"Sangat bagus , fitur aplikasinya sangat berguna , sesuai dengan yang dijanjikannya, tetap sukses Bareksa",5,Positif
Ngak pernah ada masalah. Kalau pun ada masalah teknis sedikit tinggal chat 5 menit selesai. Produk lengkap.,5,Positif
Sebelumnya saya minta maaf kepada bareksa. Disini saya mau saran sedikit buat bareksa. Bisa tidak di kemudia hari bareksa pake system RDN biar enak kalo mau beli reksa dana dan memungkinkan lebih mudah dalam transaksi bali atau jual dan bila pada saat membeli itu tidak usah pakai upload bukti transfer karena menurut saya itu kurang nyaman Ajaid Sekuritas saja sudah bisa beli reksa dana dengan menggunakan RDN Bareksa kapan pakai system RDN nya. Sebelum nya saya minta maaf yang sebesar besarnya,5,Positif
"Agak kecewa sih dengan pembayaran Via Virtual account yang di kenakan biaya, jadi harus Transfer manual biar gratis. Tapi selebih nya oke, produk reksadana nya lengkap dan tampilan user friendly.",4,Positif
Perbanyak pembayaran lewat dompet digital. Ewalet. Ada sih dompet digital tapi di kasih waktunya sangat minim. Cuma 50 detik. Terkadang gagal bayar. Karena di kasih waktunya segitu. Gimana mau bersaing sama yang sebelah. Sebelah aja engga pake waktu untuk bayar.,3,
"Aplikasi bagus, respon jg cepat, beli jg mudah hanya jual yg belum alami krn blm pernah jual.app mantap. Lumayan belum pernah rugi",5,Positif
Aplikasi andalan untuk investasi. UI/UX-nya simple dan mudah digunakan. Pilihan instrumen investasi reksadananya banyak banget. Sejauh ini proses pembelian dan pencairan dana juga lancar.,5,Positif
Sejauh ini selalu lancar.. semoga kedepan tetap lancar..klo bisa Metode pembayarannya di tambah misal dengan gopay..,5,Positif
"aplikasi investasi keren, hanya saja soal acc pembelian agak lama. overall bagus dan rekomended!!",5,Positif
"Mudah digunakan, hanya mkn perlu pelayanan transaksi lebih cepat. Mungkin Perlu dibuatkan Wallet tersendiri. Agar transaksi pembelian lebih mudah.",5,Positif
"Aplikasi nya clean, andal, dan pilihan produk Reksadana nya banyak. Ditambah program loyalty nya bikin semangat nabung. Tambahan kalau bisa pilihan pembayarannya diperbanyak terutama dari sisi ewallet.",5,Positif
"Saya puas pakai Bareksa, namun disarankan Bareksa membuat pos pos seperti pendidikan, hiburan, dsb jadi bisa memotivasi kita menabung reksadana untuk tujuan2 tsb 🥰",5,Positif
"Bagus, membantu kita dalam tujuan keuangan....bukan untuk cepat kaya . Kalo itu mah jualan aja kalau mau cepat kaya ..modal 5000 jual 50000",5,Positif
"Aplikasi nya cukup bagus, mudah dimengerti, antarmuka nya juga bagus. Hanya saran saya lebih baik untuk metode pembayaran nya diperbanyak dengan aplikasi dompet digital lain, lalu ada virtual account dan juga minimarket. Agar mempermudah konsumen dalam bertransaksi. Dan juga, untuk reksa dana indeks diperbanyak lagi pilihannya seperti indeks JII atau ISSI.",5,Positif
"Udah nyaman pake bareksa, UI nya simple dan ga ribet, dan juga pilihannya lebih banyak.",5,Positif
"Sangat mudah di gunakann, cocok untuk um milenial dan investasinya mudah juga!",5,Positif
"Sejauh ini app nya sangat memuaskan. CS-nya juga super responsif, meskipun saya hubungi diluar jam kerja. Terima kasih.",5,Positif
Udah saya donlood saat daptarnya susah masuk di saat di minta kode OTP padahal otomatis masuk kodenya di kolom otp tapi tetap saja tidak bisa lanjut malah berulang ulang kirim ulang kode tadinya mau coba coba tapi tidak bisa daptar kasih bintang 1 aja,1,Negatif
"Asli aku seneng bgt kenal bareksa, investasi lancar, aman, dan pilihan product nya juga sesuai sama tujuan investasi akuu, seneng bgt kenal Bareksa❤️",5,Positif
"Aplikasinya sangat bagus untuk investi, dan sangat menguntungkan,pertama kali coba juga udah ada hasilnya😍 recommended bngtt dehh😍",5,Positif
Sangat rekomended an terpercaya. Meski Ibu rumah tangga tp aku tetep butuh investasi dan lebih pintar dalam mengatur keuangan demi masa depan anak jg keluarga. Aku pilih Bareksa karna aplikasi ini ngga ribet plus mudah dimengerti,5,Positif
Investasi di Bareksa super gampang bgt. Untungnya juga banyak. Gak nyesel deh download Bareksa! Jadi makin semangat investasi nih,5,Positif
Untuk apk nya sangat bagus .sekedar saran tolong di tambah kan infestasi cripto lah biar komplit di satu platfom bisa semua,5,Positif
"Tidak nyesal deh download Bareksa apalagi buat yang baru masuk dalam perivestasian termasuk aku juga masih awam banget lagi. Karena di Bareksa benar-benar simpel banget mulai dari daftar akun sampai beli saham/Reksadana, dan transaksi nya juga cepat + transparan lagi. Dalam pelayanan nya juga Bagus + CS nya juga fast respon . Makasih Bareksa, salam investasi ✨",5,Positif
"Aplikasi bareksa sangat membantu aku banget dan sangat mudah untuk berinvestasi dan gampang banget semoga makin banyak fitur"" lainnya.",5,Positif
Investasi di Bareksa super gampang banget ga ribet. Untung nya juga banyak. Ga nyesel download Bareksa !!! Fitur dan pilihannya juga lengkap banget. Jadi makin semangat investasi karena ada Bareksa 🥰,5,Positif
"Bagus banget aplikasinya. Toolsnya mudah dipahami, terpercaya juga, jadi semangat berinvestasi deh💖",5,Positif
"Aplikasi Reksadana yg paling mudah di pahami,bagus dan banyak fitur fitur nya ya Bareksa,gk nyesel aku download ini cara daftar nya juga mudah dan cepat Pokoknya recommended banget",5,Positif
"Awal pertama download awalnya tidak percaya dan Takut tidak Aman,Tapi setelah mendaftar dan memakainya saya sangat bersyukur bisa bertemu dengan aplikasi ini. Dengan Berinvestasi di Bareksa Yang Sangat Mudah dan gampang. Buruan Download Sebelum Kecewa",5,Positif
"Masalah pada proses transaksi, pembayaran sudah berhasil, tapi lama banget di prosesnya oleh pihak bareksa. Overall udh OK",5,Positif
"Simple banget pakenya, trus gampang prosesnya. Jadi lebih melek invest sekarang 🤩, mantap",5,Positif
beberapa hari lalu saya daftar bareksa. Sudah dapat email persetujuan pembukaan dan aktivasi akun tapi pada saat ingin melakukan pembelian kenapa tidak bisa ya?,4,Positif
"Investasi di aplikasi bareksa mudah dan gampang, fiturnya lengkap dan mudah dipahami, sangat membantu untuk memulai berinvestasi",5,Positif
Sangat membantu buat aku yg pengen mencoba investasi sejak dini. Ada pilihan resikonya guys. Dan aku pilih resiko yg rendah krn masih pemula. Jd klu mau investasi di sini gk harus langsung yg udh pro ya. Tp newbie juga bisa. Trus gak ribet. Gampang bgt pake aplikasinya.,5,Positif
"Berinvestasi di Bareksa Mudah dan Gampang, mungkin butuh waktu yg lama untuk mendapatkan hasil yg maksimal.. Mau kasih saran, seandainya ada investasi yg lain yg bisa lebih mudah dipahami dan tidak begitu sulit untuk berpikir, bisa di tambahkan juga seperti deposito bank atau deposito negara Dan kalau bisa ada fitur nabung rutin, biar bisa nabung setiap minggu nya",5,Positif
"1 bintang dulu ya, karena apa, 1). karena setiap pembelian tidak realtime,harus chat cs nya baru masuk. 2). Penjualan tidak realtime harus menunggu 7 hari kerja, pdhl dana itu dpt diputar buat yg lain. Mohon diperbaiki",1,Negatif
"Pertama kali download aplikasi Reksadana, aku kira ribet dan susah. Ternyata Bareksa ini gampang dan jelas. Banyak fitur yang bisa dipilih trus bisa melakukan pembayaran lewat OVO juga",5,Positif
"Aplikasi Reksadana yang fiturnya lengkap, bagus, simple, dan mudah dipahami. Membantu sekali untuk kita dalam memulai berinvestasi. Semoga bermanfaat buat kita semua",5,Positif
Untuk kalian yg mau belajar investasi biar lebih cuan aku saranin donlot skrg. Ini sudah terintegrasi dan dpt lisensi resmi dari OJK ya gais jadi tenang aja ini aman. No bodong2 club. Apk-nya juga smooth bgt. Thx bgt Bareksa,5,Positif
"Sangat membantu untuk memulai berinvestasi di reksadana , mudah dan transparan. Proses pembayaran jg cepat.",5,Positif
aplikasi reksadana dan pembeliannya mudah banget buat pengguna pemula seperti saya. terima kasih bareksa,5,Positif
"Penjualan Surat Berharga susah dan ribet. Dan saat chat dengan CS bahasa yang dipake bahasa template yang bertele-tele. RDN Binaartha yang dibuka saat pembukaan RDN sekarang berstatus nonaktif dan saya sudah mengubungi Binaartha sekuritas, namun dari Binaartha malah diminta untuk menghubungi CS bareksa dan setelah ke CS Bareksa hasilnya tetap tidak bisa dicairkan sampai sekarang. Saya kecewa. SR013 dan ST007 saya tetap ada di portofolio saya.",1,Negatif
"Penjualan Surat Berharga susah ribet. Dan saat chat dengan CS bahasa yang dipake bahasa template yang bertele-tele. RDN Binaartha yang dibuka saat pembukaan RDN sekarang berstatus nonaktif dan saya sudah mengubungi Binaartha sekuritas, namun dari Binaartha malah diminta untuk menghubungi CS bareksa dan setelah ke CS Bareksa hasilnya tetap tidak bisa dicairkan sampai sekarang. Saya kecewa. SR013 dan ST007 saya tetap ada di portofolio saya.",1,Negatif
"Aplikasinya bagus, sangat membantu sekali. Semoga kedepannya ada fitur² terbaik lainnya.",5,Positif
Aplikasi reksadana yang pengguna dan pembeliannya mudah. Tapi aplikasinya masih berat. Super aplikasi harusnya punya cara untuk bisa menambah kecepatan. Tolong diperbaiki,3,
"Saya kapok nih beli reksadana di bareksa. Status order sudah diproses dan uang saya sudah didebit tapi tiba2 berubah menjadi batal. Lalu saya minta pengembalian dana tapi prosesnya sangat ribet. Pembuatan laporan ke cs juga ribet, tiap mau follow up status laporan dan ketemu cs yg berbeda maka harus jelasin lagi dari awal.",1,Negatif
"Maaf, Saya kasih bintang 3 dulu, karena saya mengalami kendala saat registrasi, ketika uploud e-ktp tidak bisa menekan tombol lanjut dan stuck di situ terus, tolong bantuannya segera di perbaiki bug tersebut, Terima kasih",3,
"Gimana mau tau bagus atau nggak kalau daftarnya aja susahnya minta ampun?!! Habis kirim foto ktp tiba-tiba mandek tidak bisa lanjut, hanya bisa pencet kembali ke proses sebelumnya. Ngulang berpuluh-puluh kali saja masih tidah bisa! Aduhh .... Kalau bisa tolong diperbaiki ya pliss. Bukan cara daftarnya karena emang sama dengan aplikasi investasi lain jadi tidak masalah. Tapi sistemnya itu lho sering ngebug.",1,Negatif
"Pendaftaran yang buruk sekali. Setelah upload foto pendaftarannya langsung hilang closed app. Dan tidak ada tanda tangan elektronik. Aplikasi ini hanya mengambil keuntungan dengan mengambil data"" pribadi KTP dan data bank yang digunakan. Pelayanan yang sangat buruk. Bagaimana saya bisa percaya dgn aplikasi ini. Jika kesan pertama saja buruk.",1,Negatif
Apps Reksadana yg rekomendasi sih... Trus lah berinovasi bareksa... Interface dan apps nya bagus dan ringan..,5,Positif
"Sangat membantu dalam invest reksadana n sbn. Tp knp akhir2 ni loading terus susah log in? Pdhl br top up lumayan.. Malah d blg kuota g da, cek kuota msh byk...ckckkckck...apa sudah mulai menjurus???",2,Negatif
"Sangat membantu saya dalam memulai investasi reksadana. Mudah, cepat dan transparan. Sekedar saran, sebaiknya di aplikasi disediakan data historis grafik jumlah dana investasi (seperti grafik IHSG) dan kalkulator investasi.",5,Positif
"Apk bareksa yang saya gunakan waktu dibuka suka nggk merespon, sedikit kecewa padahal saya sudah mulai inves terkadang ketika mau liat perkembangan investasinya suka terhambat gara gara gagal merespon terus",3,
Aplikasi tidak bsa dibuka. stuck di splashscreen tidak lanjut ke menu utama. Sudah instal ulang tetap sama. Aplikasi sudah update yg terakhir. Tolong untuk bsa di periksa kembali bugnya. Terima Kasih sebelumnya tim bareksa.,5,Positif
"buat yang mau belajar invest reksadana apapun saya sarankan untuk tidak pakai apk ini,,,pokoknya gak recomend deh,,akupun sedikit menyesal dan kecewa dengan apk ini ternyata masih bagus pakai apk bibit daripada bareksa",1,Negatif
"Kenapa harus lama banget sih penjualannya, tolong lah kerjasamanya, diaplikasi bilang tanggal 4 mei uang cair, tapi sampai sekarang tidak ada perkembangan. Iya saya tau dana cair maksimal 7 hari kerja bursa, tapi kan itu maksimal kenapa gak mencoba untuk 2-3 hari cair, harus banget mepet deadline baru cair?",1,Negatif
"Saya punya 2 platform aplikasi reksadana selain Bareksa. Instrumen reksadananya sama, produk reksadananya sama, dan penjual aset reksadananya sama, nilai investasinya sama. Yang berbeda adalah, NILAI KEUNTUNGAN YANG DIDAPATKAN. DI BAREKSA SANGAT KECIL PEROLEHAN YANG DIDAPATKAN DARI PADA PLATFORM SEBELAH YG SAYA GUNAKAN. Semoga tim Bareksa bisa menjawab ini.",2,Negatif
"bonus nya penipuan, dapat bonus reksadana 25k sejak bulan januari sampai saat ini belum masuk, ngehubungi cs juga ga ngaruh apa apa malah habis pulsa",1,Negatif
"Kalo bisa kedepanya bareksa bisa hapus rekening bank, dan tampilan dibuat lebih simple. Sukses terus bareksa",5,Positif
"Sudah 3x pembayaran lewat virtual account BCA tidak langsung update di aplikasi BAREKSA (masih menunggu pembayaran), padahal rekening sudah terdebet. Untuk pembayaran virtual account tolong segera diperbaiki, karena mau cepat dengan menambah biaya pembelian tapi malah jadi lama. Dan untuk biaya pembayaran lewat Virtual account BCA kalau seperti ini pelayanannya sebaiknya GRATIS.. semoga kedepannya lebih baik lagi.",3,
Proses pengiriman OTP saat penjualan reksadana selalu jg masalah. Load nya lama sedangkan koneksi internet normal /menggunakan wifi,3,
Sangat buruk pelayanan. Sebaiknya tidak instal serta investasi di sini .sangat tidak sesuai iklannya bareksa pembelian proses 1-2 hari fakta nya jauh sekali udah 3 hari status msh proses duit udah transfer,2,Negatif
"Aplikasi reksa dana paling kece niii, simpel dan tampilannya enak banget dilihat. Proses jual dan beli sesuai regulasi, top lah!!",5,Positif
"Akun tiba"" Logout sendiri, karna lupa password di reset tapi sangat susah, webnya tidak responsif dan buggy, tidak muncul tampilan ubah kata sandi, atau semacamnya sehingga tidak bisa diganti. Dibandingkan dengan aplikasi sebelah yg lmyn responsif. Malah jd merugikan apalagi kalau sdh invest uang karna pasti susah utk ditarik juga",1,Negatif
"Mantaaap bareksa, aplikasinya g ribet, sangat membantu sekali bg pemula, aplikasi g lemot, lancar dalam hal jual dan beli g pake lama, trs tingkatkan kwalitas dan palayananmu bareksa, jgn kasih kendor, klo bisa switcing di gratiskan😀👍, Tolong bareksa juga buat aplikasi saham kayak yg lain, sy pengen trading saham langsung",5,Positif
Kenapa saat sya mendaftar akun baru dan masuk di tahap ke 4 memasukkan nomor rekening tapi selalu gagal.. Pdhal nomor rekening sya telah sesuai dengan nama lengkap saya..,2,Negatif
Aplikasi sering eror...keluar login..login ulang..jd males inevest..akhirnya pindah dana ke aplikasi sebelah..lancar..,2,Negatif
Aplikasi nya cukup bagus respon Customer service nya cepat Dan tanggap Semoga kinerja nya ke depan bisa Lebih baik lagi Dan Lebih maju App Bareksa,5,Positif
"Proses pendaftarannya cepat hanya sehari di hari libur (pula). User Interface nya nyaman dilihat dan banyak fitur jenis reksadananya. Saat pendaftaran otomatis langsung dikasi saran afiliasi dgn dompet digital, krna sblnya sudah punya dompet digital yg terdaftar akun investasi. Bagus sih intinya..",5,Positif
Setelah di update kok jadi sering logout sendiri aplikasinya? Jadinya setiap buka aplikasi harus selalu login manua bolak-balik. Tolong diperbaiki lagi dong aplikasinya.,1,Negatif
"Investasi mudah , gampang dan jelas walaupun tidak sepenuhnya akan untung maka harus memberikan keper ayaan agar dapat memulai walupu dari kecil . Melalui Reksadana Bareksa",5,Positif
"Sudah bagus ko apk nya untuk saya yg pemula tampilannya mudah dipahami, namun masih sayang sekali saat pembelian reksadana nya lama sekali 2 hari kerja seharusnya langsung di hari yg sama aj agar harganya sesuai hari pembelian tersebut",4,Positif
"Kenapa untuk setiap pembelian dan/ atau Deposito Reksadana akan selalu lama prosesnya, selalu berstatus ""pembelian dalam proses"", padahal pembelian bukan dalam waktu Cut-Off time.",3,
"Tampilan UI kurang menarik, tidak ada dark mode, membosankan :V",3,
"Baru login tiba tiba langsung logout malah uang masih ada di parahnya lg sudah di email, di telpon chat di akun sosial medianya juga ga di tanggapi dan tidak ada memberi solusi sudah 3 bulan ga bisa login ga rekomen bareksa ini",1,Negatif
"Tolong diperbaiki agar bisa tambah/ganti rekening bank lewat aplikasi langsung, tanpa harus kirim email dengan melampirkan foto buku rekening dan foto selfi memegang ktp, ribet jadinya",5,Positif
"Sebenarnya udah bagus sih ini, tapi sayangnya untuk transfer bank manual malah transfernya ke BCA. maunya buka juga utk transfer ke bank lain dong, seperti BRI. Saya mau Virtual Account malah kena biaya. Nanti kalau udah diperbaiki masalah ini baru saya tambah jadi bintang 5",4,Positif
Untuk proses pembelian reksa dana nya terhitung lebih lama dari kompetitor sebelah. Tapi oke si ada voucher CASHBACK nya,3,
"Proses pembelian lama, lebih cepat via Tokopedia. Masa setiap transaksi jual/beli harus komplain dulu baru di proses? Tadinya saya antusias mau invest rutin disini jadi males mending ke sekuritas aja lebih cepat prosesnya selama jam bursa. Ini udah 2 hari belum selesai2 jadi kena harga yg lebih tinggi sekarang. Perkenalan pertama aja udah seperti ini, beda banget sm BCA sekuritas langsung proses, minimal besoknya kek udah selesai ini udah 2 hari. Tidak direkomendasikan.",2,Negatif
